belief,alpha_target,gamma,feedback,mode,day,n,coverage,target,update_rate,mean_alpha,mean_qhat
MostFrequentLocation(hl=24h),0.3,0.01,sensed,aci_sensed,24,900,0.544444,0.7,0.003333,0.34528,0.560107
MostFrequentLocation(hl=24h),0.3,0.01,sensed,aci_sensed,25,900,0.528889,0.7,0.006667,0.345496,0.559209
MostFrequentLocation(hl=24h),0.3,0.01,sensed,aci_sensed,26,900,0.627778,0.7,0.006667,0.345501,0.559268
MostFrequentLocation(hl=24h),0.3,0.01,sensed,aci_sensed,27,900,0.69,0.7,0.008889,0.34492,0.561739
MostFrequentLocation(hl=24h),0.3,0.01,sensed,aci_sensed,all,22500,0.608222,0.7,0.013733,0.340124,0.586404
MostFrequentLocation(hl=24h),0.3,0.05,oracle,aci_oracle,3,900,0.715556,0.7,1.0,0.287944,0.747745
MostFrequentLocation(hl=24h),0.3,0.05,oracle,aci_oracle,4,900,0.684444,0.7,1.0,0.263278,0.812711
MostFrequentLocation(hl=24h),0.3,0.05,oracle,aci_oracle,5,900,0.714444,0.7,1.0,0.310778,0.679199
MostFrequentLocation(hl=24h),0.3,0.05,oracle,aci_oracle,6,900,0.707778,0.7,1.0,0.379611,0.49421
MostFrequentLocation(hl=24h),0.3,0.05,oracle,aci_oracle,7,900,0.685556,0.7,1.0,0.277778,0.780337
MostFrequentLocation(hl=24h),0.3,0.05,oracle,aci_oracle,8,900,0.698889,0.7,1.0,0.267556,0.79881
MostFrequentLocation(hl=24h),0.3,0.05,oracle,aci_oracle,9,900,0.703333,0.7,1.0,0.279778,0.755579
MostFrequentLocation(hl=24h),0.3,0.05,oracle,aci_oracle,10,900,0.686667,0.7,1.0,0.279278,0.777362
MostFrequentLocation(hl=24h),0.3,0.05,oracle,aci_oracle,11,900,0.713333,0.7,1.0,0.278722,0.778771
MostFrequentLocation(hl=24h),0.3,0.05,oracle,aci_oracle,12,900,0.706667,0.7,1.0,0.370333,0.514334
MostFrequentLocation(hl=24h),0.3,0.05,oracle,aci_oracle,13,900,0.705556,0.7,1.0,0.367,0.519298
MostFrequentLocation(hl=24h),0.3,0.05,oracle,aci_oracle,14,900,0.681111,0.7,1.0,0.276,0.774258
MostFrequentLocation(hl=24h),0.3,0.05,oracle,aci_oracle,15,900,0.696667,0.7,1.0,0.253944,0.84625
MostFrequentLocation(hl=24h),0.3,0.05,oracle,aci_oracle,16,900,0.696667,0.7,1.0,0.253889,0.841034
MostFrequentLocation(hl=24h),0.3,0.05,oracle,aci_oracle,17,900,0.707778,0.7,1.0,0.254833,0.841072
MostFrequentLocation(hl=24h),0.3,0.05,oracle,aci_oracle,18,900,0.704444,0.7,1.0,0.265611,0.829102
MostFrequentLocation(hl=24h),0.3,0.05,oracle,aci_oracle,19,900,0.706667,0.7,1.0,0.342833,0.602608
MostFrequentLocation(hl=24h),0.3,0.05,oracle,aci_oracle,20,900,0.71,0.7,1.0,0.387444,0.471103
MostFrequentLocation(hl=24h),0.3,0.05,oracle,aci_oracle,21,900,0.678889,0.7,1.0,0.286389,0.754954
MostFrequentLocation(hl=24h),0.3,0.05,oracle,aci_oracle,22,900,0.707778,0.7,1.0,0.265333,0.813751
MostFrequentLocation(hl=24h),0.3,0.05,oracle,aci_oracle,23,900,0.683333,0.7,1.0,0.267,0.801063
MostFrequentLocation(hl=24h),0.3,0.05,oracle,aci_oracle,24,900,0.702222,0.7,1.0,0.256833,0.828496
MostFrequentLocation(hl=24h),0.3,0.05,oracle,aci_oracle,25,900,0.702222,0.7,1.0,0.266444,0.815942
MostFrequentLocation(hl=24h),0.3,0.05,oracle,aci_oracle,26,900,0.715556,0.7,1.0,0.314222,0.692697
MostFrequentLocation(hl=24h),0.3,0.05,oracle,aci_oracle,27,900,0.705556,0.7,1.0,0.372667,0.503775
MostFrequentLocation(hl=24h),0.3,0.05,oracle,aci_oracle,all,22500,0.700844,0.7,1.0,0.29702,0.722978
MostFrequentLocation(hl=24h),0.3,0.05,sensed,aci_sensed,3,900,0.645556,0.7,0.032222,0.324467,0.671085
MostFrequentLocation(hl=24h),0.3,0.05,sensed,aci_sensed,4,900,0.57,0.7,0.006667,0.340867,0.582788
MostFrequentLocation(hl=24h),0.3,0.05,sensed,aci_sensed,5,900,0.633333,0.7,0.006667,0.347017,0.552086
MostFrequentLocation(hl=24h),0.3,0.05,sensed,aci_sensed,6,900,0.702222,0.7,0.011111,0.348072,0.549163
MostFrequentLocation(hl=24h),0.3,0.05,sensed,aci_sensed,7,900,0.57,0.7,0.018889,0.345483,0.562443
MostFrequentLocation(hl=24h),0.3,0.05,sensed,aci_sensed,8,900,0.58,0.7,0.01,0.3455,0.560328
MostFrequentLocation(hl=24h),0.3,0.05,sensed,aci_sensed,9,900,0.592222,0.7,0.014444,0.342694,0.575223
MostFrequentLocation(hl=24h),0.3,0.05,sensed,aci_sensed,10,900,0.591111,0.7,0.015556,0.340106,0.588733
MostFrequentLocation(hl=24h),0.3,0.05,sensed,aci_sensed,11,900,0.584444,0.7,0.02,0.344456,0.567266
MostFrequentLocation(hl=24h),0.3,0.05,sensed,aci_sensed,12,900,0.697778,0.7,0.032222,0.342811,0.575732
MostFrequentLocation(hl=24h),0.3,0.05,sensed,aci_sensed,13,900,0.715556,0.7,0.014444,0.344983,0.564141
MostFrequentLocation(hl=24h),0.3,0.05,sensed,aci_sensed,14,900,0.567778,0.7,0.024444,0.344972,0.566365
MostFrequentLocation(hl=24h),0.3,0.05,sensed,aci_sensed,15,900,0.537778,0.7,0.014444,0.345022,0.563245
MostFrequentLocation(hl=24h),0.3,0.05,sensed,aci_sensed,16,900,0.542222,0.7,0.005556,0.348239,0.548482
MostFrequentLocation(hl=24h),0.3,0.05,sensed,aci_sensed,17,900,0.573333,0.7,0.014444,0.350261,0.538351
MostFrequentLocation(hl=24h),0.3,0.05,sensed,aci_sensed,18,900,0.544444,0.7,0.004444,0.349411,0.541397
MostFrequentLocation(hl=24h),0.3,0.05,sensed,aci_sensed,19,900,0.666667,0.7,0.011111,0.3483,0.547653
MostFrequentLocation(hl=24h),0.3,0.05,sensed,aci_sensed,20,900,0.725556,0.7,0.017778,0.34585,0.560203
MostFrequentLocation(hl=24h),0.3,0.05,sensed,aci_sensed,21,900,0.592222,0.7,0.016667,0.343656,0.570564
MostFrequentLocation(hl=24h),0.3,0.05,sensed,aci_sensed,22,900,0.568889,0.7,0.015556,0.348928,0.544363
MostFrequentLocation(hl=24h),0.3,0.05,sensed,aci_sensed,23,900,0.56,0.7,0.004444,0.350267,0.538449
MostFrequentLocation(hl=24h),0.3,0.05,sensed,aci_sensed,24,900,0.554444,0.7,0.01,0.345439,0.561861
MostFrequentLocation(hl=24h),0.3,0.05,sensed,aci_sensed,25,900,0.554444,0.7,0.016667,0.346133,0.559088
MostFrequentLocation(hl=24h),0.3,0.05,sensed,aci_sensed,26,900,0.634444,0.7,0.013333,0.3426,0.576697
MostFrequentLocation(hl=24h),0.3,0.05,sensed,aci_sensed,27,900,0.698889,0.7,0.02,0.344128,0.568363
MostFrequentLocation(hl=24h),0.3,0.05,sensed,aci_sensed,all,22500,0.608133,0.7,0.014844,0.344786,0.565363
MostFrequentLocation(hl=24h),0.3,0.1,oracle,aci_oracle,3,900,0.706667,0.7,1.0,0.289778,0.725513
MostFrequentLocation(hl=24h),0.3,0.1,oracle,aci_oracle,4,900,0.698889,0.7,1.0,0.247,0.818996
MostFrequentLocation(hl=24h),0.3,0.1,oracle,aci_oracle,5,900,0.706667,0.7,1.0,0.326667,0.631369
MostFrequentLocation(hl=24h),0.3,0.1,oracle,aci_oracle,6,900,0.695556,0.7,1.0,0.377222,0.507487
MostFrequentLocation(hl=24h),0.3,0.1,oracle,aci_oracle,7,900,0.694444,0.7,1.0,0.261667,0.790759
MostFrequentLocation(hl=24h),0.3,0.1,oracle,aci_oracle,8,900,0.708889,0.7,1.0,0.278,0.748055
MostFrequentLocation(hl=24h),0.3,0.1,oracle,aci_oracle,9,900,0.695556,0.7,1.0,0.295,0.701051
MostFrequentLocation(hl=24h),0.3,0.1,oracle,aci_oracle,10,900,0.695556,0.7,1.0,0.285889,0.734891
MostFrequentLocation(hl=24h),0.3,0.1,oracle,aci_oracle,11,900,0.702222,0.7,1.0,0.289222,0.731174
MostFrequentLocation(hl=24h),0.3,0.1,oracle,aci_oracle,12,900,0.705556,0.7,1.0,0.364,0.536132
MostFrequentLocation(hl=24h),0.3,0.1,oracle,aci_oracle,13,900,0.7,0.7,1.0,0.371667,0.512803
MostFrequentLocation(hl=24h),0.3,0.1,oracle,aci_oracle,14,900,0.693333,0.7,1.0,0.260111,0.794685
MostFrequentLocation(hl=24h),0.3,0.1,oracle,aci_oracle,15,900,0.693333,0.7,1.0,0.256778,0.823103
MostFrequentLocation(hl=24h),0.3,0.1,oracle,aci_oracle,16,900,0.7,0.7,1.0,0.243778,0.839714
MostFrequentLocation(hl=24h),0.3,0.1,oracle,aci_oracle,17,900,0.707778,0.7,1.0,0.259222,0.783772
MostFrequentLocation(hl=24h),0.3,0.1,oracle,aci_oracle,18,900,0.7,0.7,1.0,0.277556,0.764715
MostFrequentLocation(hl=24h),0.3,0.1,oracle,aci_oracle,19,900,0.7,0.7,1.0,0.344556,0.59397
MostFrequentLocation(hl=24h),0.3,0.1,oracle,aci_oracle,20,900,0.707778,0.7,1.0,0.389667,0.483049
MostFrequentLocation(hl=24h),0.3,0.1,oracle,aci_oracle,21,900,0.69,0.7,1.0,0.280556,0.742662
MostFrequentLocation(hl=24h),0.3,0.1,oracle,aci_oracle,22,900,0.707778,0.7,1.0,0.277667,0.758372
MostFrequentLocation(hl=24h),0.3,0.1,oracle,aci_oracle,23,900,0.688889,0.7,1.0,0.264333,0.783553
MostFrequentLocation(hl=24h),0.3,0.1,oracle,aci_oracle,24,900,0.7,0.7,1.0,0.258556,0.793546
MostFrequentLocation(hl=24h),0.3,0.1,oracle,aci_oracle,25,900,0.703333,0.7,1.0,0.256333,0.801871
MostFrequentLocation(hl=24h),0.3,0.1,oracle,aci_oracle,26,900,0.707778,0.7,1.0,0.334667,0.619631
MostFrequentLocation(hl=24h),0.3,0.1,oracle,aci_oracle,27,900,0.7,0.7,1.0,0.362667,0.528661
MostFrequentLocation(hl=24h),0.3,0.1,oracle,aci_oracle,all,22500,0.7004,0.7,1.0,0.298102,0.701982
MostFrequentLocation(hl=24h),0.3,0.1,sensed,aci_sensed,3,900,0.634444,0.7,0.031111,0.333411,0.622855
MostFrequentLocation(hl=24h),0.3,0.1,sensed,aci_sensed,4,900,0.575556,0.7,0.015556,0.3461,0.562853
MostFrequentLocation(hl=24h),0.3,0.1,sensed,aci_sensed,5,900,0.66,0.7,0.015556,0.348322,0.554378
MostFrequentLocation(hl=24h),0.3,0.1,sensed,aci_sensed,6,900,0.717778,0.7,0.035556,0.345489,0.565393
MostFrequentLocation(hl=24h),0.3,0.1,sensed,aci_sensed,7,900,0.566667,0.7,0.021111,0.345767,0.562355
MostFrequentLocation(hl=24h),0.3,0.1,sensed,aci_sensed,8,900,0.594444,0.7,0.028889,0.344289,0.569432
MostFrequentLocation(hl=24h),0.3,0.1,sensed,aci_sensed,9,900,0.607778,0.7,0.024444,0.347711,0.559395
MostFrequentLocation(hl=24h),0.3,0.1,sensed,aci_sensed,10,900,0.585556,0.7,0.024444,0.348511,0.555764
MostFrequentLocation(hl=24h),0.3,0.1,sensed,aci_sensed,11,900,0.593333,0.7,0.033333,0.341278,0.587942
MostFrequentLocation(hl=24h),0.3,0.1,sensed,aci_sensed,12,900,0.695556,0.7,0.038889,0.338956,0.59604
MostFrequentLocation(hl=24h),0.3,0.1,sensed,aci_sensed,13,900,0.713333,0.7,0.027778,0.344511,0.567278
MostFrequentLocation(hl=24h),0.3,0.1,sensed,aci_sensed,14,900,0.566667,0.7,0.022222,0.344,0.569277
MostFrequentLocation(hl=24h),0.3,0.1,sensed,aci_sensed,15,900,0.543333,0.7,0.034444,0.346822,0.55852
MostFrequentLocation(hl=24h),0.3,0.1,sensed,aci_sensed,16,900,0.554444,0.7,0.021111,0.3451,0.565064
MostFrequentLocation(hl=24h),0.3,0.1,sensed,aci_sensed,17,900,0.582222,0.7,0.023333,0.350644,0.541164
MostFrequentLocation(hl=24h),0.3,0.1,sensed,aci_sensed,18,900,0.55,0.7,0.015556,0.347444,0.554697
MostFrequentLocation(hl=24h),0.3,0.1,sensed,aci_sensed,19,900,0.658889,0.7,0.024444,0.345722,0.563332
MostFrequentLocation(hl=24h),0.3,0.1,sensed,aci_sensed,20,900,0.733333,0.7,0.026667,0.348056,0.552466
MostFrequentLocation(hl=24h),0.3,0.1,sensed,aci_sensed,21,900,0.577778,0.7,0.018889,0.341178,0.584244
MostFrequentLocation(hl=24h),0.3,0.1,sensed,aci_sensed,22,900,0.585556,0.7,0.025556,0.348733,0.550846
MostFrequentLocation(hl=24h),0.3,0.1,sensed,aci_sensed,23,900,0.58,0.7,0.032222,0.344889,0.568553
MostFrequentLocation(hl=24h),0.3,0.1,sensed,aci_sensed,24,900,0.561111,0.7,0.015556,0.348778,0.549169
MostFrequentLocation(hl=24h),0.3,0.1,sensed,aci_sensed,25,900,0.553333,0.7,0.017778,0.350511,0.542396
MostFrequentLocation(hl=24h),0.3,0.1,sensed,aci_sensed,26,900,0.648889,0.7,0.026667,0.347956,0.556717
MostFrequentLocation(hl=24h),0.3,0.1,sensed,aci_sensed,27,900,0.704444,0.7,0.022222,0.3495,0.548868
MostFrequentLocation(hl=24h),0.3,0.1,sensed,aci_sensed,all,22500,0.613778,0.7,0.024933,0.345747,0.56436
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.0,oracle,aci_static,3,900,0.747778,0.7,1.0,0.3,0.98857
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.0,oracle,aci_static,4,900,0.698889,0.7,1.0,0.3,0.98857
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.0,oracle,aci_static,5,900,0.782222,0.7,1.0,0.3,0.98857
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.0,oracle,aci_static,6,900,0.821111,0.7,1.0,0.3,0.98857
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.0,oracle,aci_static,7,900,0.663333,0.7,1.0,0.3,0.98857
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.0,oracle,aci_static,8,900,0.675556,0.7,1.0,0.3,0.98857
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.0,oracle,aci_static,9,900,0.64,0.7,1.0,0.3,0.98857
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.0,oracle,aci_static,10,900,0.673333,0.7,1.0,0.3,0.98857
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.0,oracle,aci_static,11,900,0.683333,0.7,1.0,0.3,0.98857
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.0,oracle,aci_static,12,900,0.776667,0.7,1.0,0.3,0.98857
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.0,oracle,aci_static,13,900,0.764444,0.7,1.0,0.3,0.98857
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.0,oracle,aci_static,14,900,0.62,0.7,1.0,0.3,0.98857
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.0,oracle,aci_static,15,900,0.642222,0.7,1.0,0.3,0.98857
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.0,oracle,aci_static,16,900,0.62,0.7,1.0,0.3,0.98857
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.0,oracle,aci_static,17,900,0.665556,0.7,1.0,0.3,0.98857
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.0,oracle,aci_static,18,900,0.642222,0.7,1.0,0.3,0.98857
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.0,oracle,aci_static,19,900,0.747778,0.7,1.0,0.3,0.98857
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.0,oracle,aci_static,20,900,0.768889,0.7,1.0,0.3,0.98857
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.0,oracle,aci_static,21,900,0.663333,0.7,1.0,0.3,0.98857
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.0,oracle,aci_static,22,900,0.67,0.7,1.0,0.3,0.98857
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.0,oracle,aci_static,23,900,0.624444,0.7,1.0,0.3,0.98857
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.0,oracle,aci_static,24,900,0.627778,0.7,1.0,0.3,0.98857
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.0,oracle,aci_static,25,900,0.645556,0.7,1.0,0.3,0.98857
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.0,oracle,aci_static,26,900,0.724444,0.7,1.0,0.3,0.98857
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.0,oracle,aci_static,27,900,0.767778,0.7,1.0,0.3,0.98857
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.0,oracle,aci_static,all,22500,0.694267,0.7,1.0,0.3,0.98857
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,oracle,aci_oracle,3,900,0.742222,0.7,1.0,0.308367,0.948173
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,oracle,aci_oracle,4,900,0.675556,0.7,1.0,0.307422,0.935157
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,oracle,aci_oracle,5,900,0.75,0.7,1.0,0.3349,0.904821
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,oracle,aci_oracle,6,900,0.754444,0.7,1.0,0.377511,0.761363
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,oracle,aci_oracle,7,900,0.601111,0.7,1.0,0.346778,0.849273
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,oracle,aci_oracle,8,900,0.687778,0.7,1.0,0.294622,0.953324
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,oracle,aci_oracle,9,900,0.687778,0.7,1.0,0.290344,0.971207
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,oracle,aci_oracle,10,900,0.693333,0.7,1.0,0.285811,0.972159
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,oracle,aci_oracle,11,900,0.714444,0.7,1.0,0.288656,0.980681
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,oracle,aci_oracle,12,900,0.753333,0.7,1.0,0.324244,0.949245
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,oracle,aci_oracle,13,900,0.701111,0.7,1.0,0.3419,0.906551
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,oracle,aci_oracle,14,900,0.622222,0.7,1.0,0.301233,0.952545
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,oracle,aci_oracle,15,900,0.695556,0.7,1.0,0.27,0.984518
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,oracle,aci_oracle,16,900,0.665556,0.7,1.0,0.257811,0.991828
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,oracle,aci_oracle,17,900,0.731111,0.7,1.0,0.2507,0.994053
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,oracle,aci_oracle,18,900,0.702222,0.7,1.0,0.262867,0.992313
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,oracle,aci_oracle,19,900,0.746667,0.7,1.0,0.301456,0.974899
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,oracle,aci_oracle,20,900,0.735556,0.7,1.0,0.330356,0.959395
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,oracle,aci_oracle,21,900,0.65,0.7,1.0,0.306678,0.971049
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,oracle,aci_oracle,22,900,0.664444,0.7,1.0,0.274956,0.990048
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,oracle,aci_oracle,23,900,0.668889,0.7,1.0,0.256667,0.988183
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,oracle,aci_oracle,24,900,0.713333,0.7,1.0,0.249533,0.991109
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,oracle,aci_oracle,25,900,0.721111,0.7,1.0,0.266333,0.988444
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,oracle,aci_oracle,26,900,0.722222,0.7,1.0,0.284678,0.985533
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,oracle,aci_oracle,27,900,0.73,0.7,1.0,0.307811,0.96424
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,oracle,aci_oracle,all,22500,0.7012,0.7,1.0,0.296865,0.954405
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,sensed,aci_sensed,3,900,0.74,0.7,0.054444,0.30974,0.984609
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,sensed,aci_sensed,4,900,0.662222,0.7,0.045556,0.319183,0.979414
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,sensed,aci_sensed,5,900,0.745556,0.7,0.11,0.338016,0.958729
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,sensed,aci_sensed,6,900,0.771111,0.7,0.128889,0.364396,0.895387
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,sensed,aci_sensed,7,900,0.578889,0.7,0.061111,0.384658,0.806734
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,sensed,aci_sensed,8,900,0.561111,0.7,0.045556,0.39701,0.745416
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,sensed,aci_sensed,9,900,0.526667,0.7,0.023333,0.4045,0.69808
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,sensed,aci_sensed,10,900,0.511111,0.7,0.014444,0.408707,0.670111
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,sensed,aci_sensed,11,900,0.524444,0.7,0.016667,0.411477,0.651286
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,sensed,aci_sensed,12,900,0.622222,0.7,0.028889,0.414891,0.625447
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,sensed,aci_sensed,13,900,0.631111,0.7,0.02,0.419182,0.597771
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,sensed,aci_sensed,14,900,0.46,0.7,0.01,0.420681,0.587
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,sensed,aci_sensed,15,900,0.454444,0.7,0.007778,0.422172,0.574938
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,sensed,aci_sensed,16,900,0.437778,0.7,0.008889,0.422322,0.573766
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,sensed,aci_sensed,17,900,0.506667,0.7,0.006667,0.422676,0.57048
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,sensed,aci_sensed,18,900,0.472222,0.7,0.008889,0.421324,0.582019
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,sensed,aci_sensed,19,900,0.58,0.7,0.004444,0.421234,0.582355
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,sensed,aci_sensed,20,900,0.616667,0.7,0.006667,0.421226,0.582862
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,sensed,aci_sensed,21,900,0.463333,0.7,0.005556,0.421604,0.580149
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,sensed,aci_sensed,22,900,0.47,0.7,0.007778,0.420477,0.589395
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,sensed,aci_sensed,23,900,0.455556,0.7,0.008889,0.421026,0.584673
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,sensed,aci_sensed,24,900,0.462222,0.7,0.004444,0.42171,0.578264
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,sensed,aci_sensed,25,900,0.473333,0.7,0.003333,0.421738,0.577654
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,sensed,aci_sensed,26,900,0.551111,0.7,0.005556,0.42224,0.573632
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,sensed,aci_sensed,27,900,0.567778,0.7,0.007778,0.422494,0.572002
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.01,sensed,aci_sensed,all,22500,0.553822,0.7,0.025822,0.402987,0.668887
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,oracle,aci_oracle,3,900,0.723333,0.7,1.0,0.331556,0.82459
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,oracle,aci_oracle,4,900,0.687778,0.7,1.0,0.306833,0.878442
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,oracle,aci_oracle,5,900,0.714444,0.7,1.0,0.358556,0.77601
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,oracle,aci_oracle,6,900,0.702222,0.7,1.0,0.411722,0.602819
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,oracle,aci_oracle,7,900,0.686667,0.7,1.0,0.306722,0.877155
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,oracle,aci_oracle,8,900,0.701111,0.7,1.0,0.289778,0.917489
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,oracle,aci_oracle,9,900,0.692222,0.7,1.0,0.294222,0.904291
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,oracle,aci_oracle,10,900,0.696667,0.7,1.0,0.278889,0.944711
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,oracle,aci_oracle,11,900,0.711111,0.7,1.0,0.291278,0.906292
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,oracle,aci_oracle,12,900,0.704444,0.7,1.0,0.344167,0.795336
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,oracle,aci_oracle,13,900,0.698889,0.7,1.0,0.369444,0.737755
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,oracle,aci_oracle,14,900,0.678889,0.7,1.0,0.267944,0.90008
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,oracle,aci_oracle,15,900,0.706667,0.7,1.0,0.258222,0.960832
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,oracle,aci_oracle,16,900,0.693333,0.7,1.0,0.251389,0.977226
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,oracle,aci_oracle,17,900,0.716667,0.7,1.0,0.267111,0.92469
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,oracle,aci_oracle,18,900,0.697778,0.7,1.0,0.276833,0.927427
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,oracle,aci_oracle,19,900,0.704444,0.7,1.0,0.342278,0.826076
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,oracle,aci_oracle,20,900,0.702222,0.7,1.0,0.358167,0.78243
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,oracle,aci_oracle,21,900,0.687778,0.7,1.0,0.28,0.946196
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,oracle,aci_oracle,22,900,0.701111,0.7,1.0,0.263056,0.963974
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,oracle,aci_oracle,23,900,0.685556,0.7,1.0,0.256611,0.950757
"TimetableLookup(bin=1h,days=all,hl=24h)",0.3,0.05,oracle,aci_oracle,24,900,0.702222,0.7,1.0,0.246889,0.980018
