t,stamp,bowl_1,bowl_2,plate_1,mug_1,mug_2,phone_marisol,charger_1,keys_marisol,wallet_marisol,water_bottle_1,book_1,headphones_1,medication_bottle_1,blanket_1,jacket_marisol,remote_1,umbrella_1
5760,d04 Fri 00:00,entry_table_e1,coffee_table_l1,sink_k1,coffee_table_l1,cupboard_k1,person:resident_1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,ELSEWHERE,coffee_table_l1,entry_floor_e1
5820,d04 Fri 01:00,entry_table_e1,coffee_table_l1,sink_k1,coffee_table_l1,cupboard_k1,person:resident_1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,ELSEWHERE,coffee_table_l1,entry_floor_e1
5880,d04 Fri 02:00,entry_table_e1,coffee_table_l1,sink_k1,coffee_table_l1,cupboard_k1,person:resident_1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,ELSEWHERE,coffee_table_l1,entry_floor_e1
5940,d04 Fri 03:00,entry_table_e1,coffee_table_l1,sink_k1,coffee_table_l1,cupboard_k1,person:resident_1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,ELSEWHERE,coffee_table_l1,entry_floor_e1
6000,d04 Fri 04:00,entry_table_e1,coffee_table_l1,sink_k1,coffee_table_l1,cupboard_k1,person:resident_1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,ELSEWHERE,coffee_table_l1,entry_floor_e1
6060,d04 Fri 05:00,entry_table_e1,coffee_table_l1,sink_k1,coffee_table_l1,cupboard_k1,person:resident_1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,ELSEWHERE,coffee_table_l1,entry_floor_e1
6120,d04 Fri 06:00,entry_table_e1,coffee_table_l1,sink_k1,coffee_table_l1,cupboard_k1,person:resident_1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,ELSEWHERE,coffee_table_l1,entry_floor_e1
6180,d04 Fri 07:00,entry_table_e1,coffee_table_l1,sink_k1,coffee_table_l1,cupboard_k1,person:resident_1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,ELSEWHERE,coffee_table_l1,entry_floor_e1
6240,d04 Fri 08:00,entry_table_e1,coffee_table_l1,sink_k1,coffee_table_l1,cupboard_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,nightstand_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
6300,d04 Fri 09:00,entry_table_e1,coffee_table_l1,sink_k1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,couch_l1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
6360,d04 Fri 10:00,entry_table_e1,coffee_table_l1,sink_k1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,couch_l1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
6420,d04 Fri 11:00,entry_table_e1,coffee_table_l1,sink_k1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,couch_l1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
6480,d04 Fri 12:00,entry_table_e1,coffee_table_l1,sink_k1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,bed_b1,couch_l1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
6540,d04 Fri 13:00,entry_table_e1,coffee_table_l1,sink_k1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,bed_b1,couch_l1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
6600,d04 Fri 14:00,entry_table_e1,coffee_table_l1,sink_k1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,bed_b1,couch_l1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
6660,d04 Fri 15:00,entry_table_e1,coffee_table_l1,sink_k1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,bed_b1,couch_l1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
6720,d04 Fri 16:00,entry_table_e1,coffee_table_l1,sink_k1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,bed_b1,couch_l1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
6780,d04 Fri 17:00,entry_table_e1,couch_l1,sink_k1,sink_k1,couch_l1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,nightstand_b1,couch_l1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
6840,d04 Fri 18:00,entry_table_e1,coffee_table_l1,sink_k1,sink_k1,counter_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,nightstand_b1,couch_l1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
6900,d04 Fri 19:00,entry_table_e1,coffee_table_l1,sink_k1,sink_k1,counter_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,nightstand_b1,couch_l1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
6960,d04 Fri 20:00,entry_table_e1,coffee_table_l1,sink_k1,sink_k1,counter_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,nightstand_b1,couch_l1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
7020,d04 Fri 21:00,entry_table_e1,coffee_table_l1,sink_k1,sink_k1,counter_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,nightstand_b1,couch_l1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
7080,d04 Fri 22:00,entry_table_e1,coffee_table_l1,sink_k1,sink_k1,counter_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,nightstand_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
7140,d04 Fri 23:00,entry_table_e1,coffee_table_l1,sink_k1,sink_k1,counter_k1,person:resident_1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,ELSEWHERE,coffee_table_l1,entry_floor_e1
7200,d05 Sat 00:00,entry_table_e1,coffee_table_l1,sink_k1,sink_k1,counter_k1,person:resident_1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,ELSEWHERE,coffee_table_l1,entry_floor_e1
7260,d05 Sat 01:00,entry_table_e1,coffee_table_l1,sink_k1,sink_k1,counter_k1,person:resident_1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,ELSEWHERE,coffee_table_l1,entry_floor_e1
7320,d05 Sat 02:00,entry_table_e1,coffee_table_l1,sink_k1,sink_k1,counter_k1,person:resident_1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,ELSEWHERE,coffee_table_l1,entry_floor_e1
7380,d05 Sat 03:00,entry_table_e1,coffee_table_l1,sink_k1,sink_k1,counter_k1,person:resident_1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,ELSEWHERE,coffee_table_l1,entry_floor_e1
7440,d05 Sat 04:00,entry_table_e1,coffee_table_l1,sink_k1,sink_k1,counter_k1,person:resident_1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,ELSEWHERE,coffee_table_l1,entry_floor_e1
7500,d05 Sat 05:00,entry_table_e1,coffee_table_l1,sink_k1,sink_k1,counter_k1,person:resident_1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,ELSEWHERE,coffee_table_l1,entry_floor_e1
7560,d05 Sat 06:00,entry_table_e1,coffee_table_l1,sink_k1,sink_k1,counter_k1,person:resident_1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,ELSEWHERE,coffee_table_l1,entry_floor_e1
7620,d05 Sat 07:00,entry_table_e1,coffee_table_l1,sink_k1,sink_k1,counter_k1,person:resident_1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,ELSEWHERE,coffee_table_l1,entry_floor_e1
7680,d05 Sat 08:00,entry_table_e1,coffee_table_l1,sink_k1,coffee_table_l1,counter_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,nightstand_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
7740,d05 Sat 09:00,entry_table_e1,coffee_table_l1,sink_k1,coffee_table_l1,counter_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,couch_l1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
7800,d05 Sat 10:00,entry_table_e1,coffee_table_l1,sink_k1,coffee_table_l1,counter_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,couch_l1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
7860,d05 Sat 11:00,entry_table_e1,coffee_table_l1,sink_k1,coffee_table_l1,counter_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,couch_l1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
7920,d05 Sat 12:00,entry_table_e1,coffee_table_l1,sink_k1,coffee_table_l1,counter_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,couch_l1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
7980,d05 Sat 13:00,entry_table_e1,coffee_table_l1,sink_k1,coffee_table_l1,counter_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,couch_l1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
8040,d05 Sat 14:00,entry_table_e1,coffee_table_l1,sink_k1,coffee_table_l1,counter_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,couch_l1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
8100,d05 Sat 15:00,entry_table_e1,coffee_table_l1,sink_k1,coffee_table_l1,counter_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,couch_l1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
8160,d05 Sat 16:00,entry_table_e1,coffee_table_l1,sink_k1,coffee_table_l1,counter_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,couch_l1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
8220,d05 Sat 17:00,entry_table_e1,couch_l1,sink_k1,sink_k1,couch_l1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,nightstand_b1,couch_l1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
8280,d05 Sat 18:00,entry_table_e1,sink_k1,sink_k1,sink_k1,sink_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,nightstand_b1,couch_l1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
8340,d05 Sat 19:00,entry_table_e1,sink_k1,sink_k1,sink_k1,sink_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,couch_l1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
8400,d05 Sat 20:00,entry_table_e1,sink_k1,sink_k1,sink_k1,sink_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,couch_l1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
8460,d05 Sat 21:00,entry_table_e1,sink_k1,sink_k1,sink_k1,sink_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,couch_l1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
8520,d05 Sat 22:00,entry_table_e1,sink_k1,sink_k1,sink_k1,sink_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,bathroom_shelf_ba1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
8580,d05 Sat 23:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,sink_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
8640,d06 Sun 00:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,couch_l1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
8700,d06 Sun 01:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,couch_l1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
8760,d06 Sun 02:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,couch_l1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
8820,d06 Sun 03:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
8880,d06 Sun 04:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
8940,d06 Sun 05:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
9000,d06 Sun 06:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
9060,d06 Sun 07:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
9120,d06 Sun 08:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
9180,d06 Sun 09:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
9240,d06 Sun 10:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,bed_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
9300,d06 Sun 11:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,bed_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
9360,d06 Sun 12:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,bed_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
9420,d06 Sun 13:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,bed_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
9480,d06 Sun 14:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,bed_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
9540,d06 Sun 15:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,bed_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
9600,d06 Sun 16:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,bed_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
9660,d06 Sun 17:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,bedroom_floor_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
9720,d06 Sun 18:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,bedroom_floor_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
9780,d06 Sun 19:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,bedroom_floor_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
9840,d06 Sun 20:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,bedroom_floor_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
9900,d06 Sun 21:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,bedroom_floor_b1,couch_l1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
9960,d06 Sun 22:00,entry_table_e1,cupboard_k1,sink_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,bedroom_floor_b1,couch_l1,nightstand_b1,couch_l1,entry_hook_e1,coffee_table_l1,entry_floor_e1
10020,d06 Sun 23:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,couch_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
10080,d07 Mon 00:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,couch_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
10140,d07 Mon 01:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,couch_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
10200,d07 Mon 02:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,couch_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
10260,d07 Mon 03:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,couch_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
10320,d07 Mon 04:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
10380,d07 Mon 05:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
10440,d07 Mon 06:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
10500,d07 Mon 07:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
10560,d07 Mon 08:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
10620,d07 Mon 09:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
10680,d07 Mon 10:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,bed_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
10740,d07 Mon 11:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,bed_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
10800,d07 Mon 12:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,bed_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
10860,d07 Mon 13:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,bed_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
10920,d07 Mon 14:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,bed_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
10980,d07 Mon 15:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,bed_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
11040,d07 Mon 16:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,bed_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
11100,d07 Mon 17:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,bed_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
11160,d07 Mon 18:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
11220,d07 Mon 19:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
11280,d07 Mon 20:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
11340,d07 Mon 21:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,nightstand_b1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
11400,d07 Mon 22:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
11460,d07 Mon 23:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,couch_l1,entry_floor_e1
11520,d08 Tue 00:00,entry_table_e1,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,counter_k1,ELSEWHERE,ELSEWHERE,ELSEWHERE,nightstand_b1,counter_k1,nightstand_b1,couch_l1,ELSEWHERE,couch_l1,entry_floor_e1
