household_id,day_index,ess,correct
hh_003,18,1.0003,1
hh_003,18,1.0003,0
hh_003,18,1.0003,1
hh_003,18,1.0003,0
hh_003,18,1.0003,1
hh_003,18,1.0003,1
hh_003,19,1.0003,1
hh_003,19,1.0003,0
hh_003,19,1.0003,1
hh_003,19,1.0003,1
hh_003,19,1.0003,1
hh_003,19,1.0003,0
hh_003,19,1.0003,0
hh_003,19,1.0003,0
hh_003,19,1.0003,0
hh_003,19,1.0998,0
hh_003,19,1.0998,1
hh_003,19,1.0998,0
hh_003,19,1.0998,1
hh_003,19,1.0998,1
hh_003,19,1.0998,1
hh_003,19,1.0998,0
hh_003,19,1.0998,1
hh_003,19,1.0998,0
hh_003,19,1.0998,0
hh_003,19,1.0998,0
hh_003,19,1.0998,1
hh_003,19,1.0998,0
hh_003,19,1.0998,1
hh_003,19,3.005,1
hh_003,19,3.005,0
hh_003,19,3.005,0
hh_003,19,3.005,1
hh_003,19,3.005,0
hh_003,19,3.005,1
hh_003,19,3.005,0
hh_003,19,3.005,1
hh_003,19,3.005,0
hh_003,19,3.005,1
hh_003,19,3.005,0
hh_003,19,3.005,0
hh_003,19,3.005,1
hh_003,19,3.005,1
hh_003,19,3.005,1
hh_003,19,3.005,1
hh_003,19,3.005,0
hh_003,19,3.005,1
hh_003,19,1.01,1
hh_003,19,1.01,0
hh_003,19,1.01,1
hh_003,19,1.01,1
hh_003,19,1.01,1
hh_003,19,1.01,1
hh_003,19,1.01,1
hh_003,19,1.01,1
hh_003,19,1.01,1
hh_003,19,1.01,0
hh_003,19,1.01,0
hh_003,19,2.0986,0
hh_003,19,2.0986,1
hh_003,19,2.0986,1
hh_003,19,2.0986,1
hh_003,19,2.0986,0
hh_003,19,2.0986,1
hh_003,19,2.0986,1
hh_003,19,2.0986,1
hh_003,19,2.0986,1
hh_003,19,2.0986,1
hh_003,19,2.0986,1
hh_003,19,2.0986,1
hh_003,19,2.0986,1
hh_003,19,2.0986,0
hh_003,19,2.0986,1
hh_003,19,2.0986,1
hh_003,19,1.105,1
hh_003,19,1.105,1
hh_003,19,1.105,1
hh_003,19,1.105,1
hh_003,19,1.105,0
hh_003,19,1.105,1
hh_003,19,1.105,0
hh_003,19,1.105,0
hh_003,19,1.105,1
hh_003,19,1.105,1
hh_003,19,1.105,0
hh_003,19,1.105,1
hh_003,19,1.105,0
hh_003,19,1.105,1
hh_003,19,1.105,0
hh_003,19,1.105,1
hh_003,19,1.105,1
hh_003,19,1.105,1
hh_003,19,1.105,1
hh_003,19,1.105,0
hh_003,19,1.105,1
hh_003,19,1.105,1
hh_003,20,1.105,0
hh_003,20,1.105,1
hh_003,20,1.105,1
hh_003,20,1.105,1
hh_003,20,1.105,1
hh_003,20,1.105,1
hh_003,20,1.105,1
hh_003,20,1.105,0
hh_003,20,1.105,1
hh_003,20,1.105,0
hh_003,20,1.105,1
hh_003,20,1.005,1
hh_003,20,1.005,1
hh_003,20,1.005,1
hh_003,20,1.005,0
hh_003,20,1.005,1
hh_003,20,1.005,0
hh_003,20,1.005,1
hh_003,20,1.005,1
hh_003,20,1.005,1
hh_003,20,1.005,0
hh_003,20,1.005,1
hh_003,20,1.005,0
hh_003,20,1.005,1
hh_003,20,1.005,1
hh_003,20,1.0005,1
hh_003,20,1.0005,0
hh_003,20,1.0005,0
hh_003,20,1.0005,1
hh_003,20,1.0005,0
hh_003,20,1.0005,0
hh_003,20,1.0005,1
hh_003,20,1.0005,1
hh_003,20,1.0005,0
hh_003,20,1.0005,1
hh_003,20,1.0005,1
hh_003,20,1.0005,0
hh_003,20,1.0005,1
hh_003,20,1.0005,1
hh_003,20,1.0005,1
hh_003,20,2.005,0
hh_003,20,2.005,1
hh_003,20,2.005,0
hh_003,20,2.005,1
hh_003,20,2.005,1
hh_003,20,2.005,0
hh_003,20,1.005,1
hh_003,20,1.005,1
hh_003,20,1.005,1
hh_003,20,1.005,1
hh_003,20,1.005,1
hh_003,20,1.005,0
hh_003,20,1.005,1
hh_003,20,1.005,1
hh_003,20,1.005,1
hh_003,20,1.005,1
hh_003,20,1.005,0
hh_003,20,1.005,0
hh_003,20,1.005,0
hh_003,20,1.005,1
hh_003,20,1.005,1
hh_003,20,1.005,1
hh_003,20,1.005,0
hh_003,20,1.005,1
hh_003,20,1.005,1
hh_003,20,1.005,0
hh_003,20,1.005,0
hh_003,20,1.005,0
hh_003,20,1.005,1
hh_003,20,1.005,1
hh_003,20,1.005,1
hh_003,20,1.005,0
hh_003,20,1.005,1
hh_003,20,1.005,1
hh_003,20,1.005,1
hh_003,20,1.005,0
hh_003,20,1.005,0
hh_003,20,1.005,0
hh_003,20,1.005,0
hh_003,20,1.005,1
hh_003,20,1.005,1
hh_003,20,1.005,1
hh_003,20,1.005,1
hh_003,20,1.0003,0
hh_003,20,1.0003,1
hh_003,20,1.0003,1
hh_003,20,1.0003,1
hh_003,20,1.0003,1
hh_003,20,1.0003,1
hh_003,20,1.0003,1
hh_003,21,1.0003,1
hh_003,21,1.0003,0
hh_003,21,1.0,0
hh_003,21,1.0,1
hh_003,21,1.0,0
hh_003,21,1.0,1
hh_003,21,1.0,1
hh_003,21,1.0,1
hh_003,21,1.0,1
hh_003,21,1.0,1
hh_003,21,1.0,1
hh_003,21,1.0,1
hh_003,21,1.0,1
hh_003,21,1.0,0
hh_003,21,1.0,1
hh_003,21,1.0,1
hh_003,21,1.0003,1
hh_003,21,1.0003,1
hh_003,21,1.0003,1
hh_003,21,1.0003,0
hh_003,21,1.0003,0
hh_003,21,1.0003,1
hh_003,21,1.0003,1
hh_003,21,1.0003,0
hh_003,21,1.0003,0
hh_003,21,1.0003,1
hh_003,21,1.0003,0
hh_003,21,1.0003,1
hh_003,21,1.0003,1
hh_003,21,1.0003,1
hh_003,21,1.0003,1
hh_003,21,1.005,1
hh_003,21,1.005,1
hh_003,21,1.005,0
hh_003,21,1.005,1
hh_003,21,1.005,1
hh_003,21,1.005,1
hh_003,21,1.005,1
hh_003,21,1.005,1
hh_003,21,1.005,1
hh_003,21,1.005,1
hh_003,21,1.005,1
hh_003,21,1.005,0
hh_003,21,1.005,0
hh_003,21,1.005,0
hh_003,21,1.005,0
hh_003,21,1.005,0
hh_003,21,1.005,0
hh_003,21,1.0998,1
hh_003,21,1.0998,0
hh_003,21,1.0998,1
hh_003,21,1.0998,0
hh_003,21,1.0998,0
hh_003,21,1.0998,0
hh_003,21,1.0998,0
hh_003,21,1.0998,1
hh_003,21,1.0998,1
hh_003,21,1.005,1
hh_003,21,1.005,1
hh_003,21,1.005,1
hh_003,21,1.005,1
hh_003,21,1.005,1
hh_003,21,1.005,1
hh_003,21,1.005,0
hh_003,21,1.005,0
hh_003,21,1.005,1
hh_003,21,1.005,1
hh_003,21,1.005,0
hh_003,21,1.005,1
hh_003,21,1.005,1
hh_003,21,1.005,0
hh_003,21,1.005,0
hh_003,21,1.005,0
hh_003,21,1.005,0
hh_003,21,1.005,0
hh_003,21,1.005,1
hh_003,21,1.005,0
hh_003,21,1.005,1
hh_003,21,1.005,0
hh_003,21,1.005,0
hh_003,21,1.005,1
hh_003,21,1.005,1
hh_003,21,1.005,1
hh_003,21,1.005,0
hh_003,21,1.005,1
hh_003,21,1.005,1
hh_003,21,1.005,0
hh_003,21,1.005,0
hh_003,21,1.005,1
hh_003,21,1.005,0
hh_003,22,1.005,0
hh_003,22,1.005,1
hh_003,22,1.005,1
hh_003,22,1.005,0
hh_003,22,1.005,1
hh_003,22,1.005,0
hh_003,22,1.005,1
hh_003,22,1.005,0
hh_003,22,1.005,1
hh_003,22,1.005,0
hh_003,22,1.005,1
hh_003,22,1.005,0
hh_003,22,1.005,0
hh_003,22,1.005,1
hh_003,22,1.005,0
hh_003,22,1.005,1
hh_003,22,1.005,1
hh_003,22,1.005,0
hh_003,22,1.005,1
hh_003,22,1.005,1
hh_003,22,1.005,1
hh_003,22,1.005,1
hh_003,22,1.005,1
hh_003,22,1.005,1
hh_003,22,1.0,0
hh_003,22,1.0,0
hh_003,22,1.0,1
hh_003,22,1.0,1
hh_003,22,1.0,1
hh_003,22,1.0,1
hh_003,22,1.0,1
hh_003,22,1.0,1
hh_003,22,1.0,1
hh_003,22,1.0,1
hh_003,22,1.0,1
hh_003,22,1.0,0
hh_003,22,1.0,1
hh_003,22,1.0,1
hh_003,22,1.0,0
hh_003,22,1.0,1
hh_003,22,1.0,0
hh_003,22,1.0,0
hh_003,22,1.0,1
hh_003,22,1.0,0
hh_003,22,1.0003,1
hh_003,22,1.0003,1
hh_003,22,1.0003,1
hh_003,22,1.0003,0
hh_003,22,1.0003,1
hh_003,22,1.0003,1
hh_003,22,1.0003,1
hh_003,22,1.0003,1
hh_003,22,1.0003,1
hh_003,22,1.0003,0
hh_003,22,1.0003,0
hh_003,22,1.1052,1
hh_003,22,1.1052,0
hh_003,22,1.1052,1
hh_003,22,1.1052,0
hh_003,22,1.1052,1
hh_003,22,1.1052,1
hh_003,22,1.1052,1
hh_003,22,1.1052,0
hh_003,22,1.1052,0
hh_003,22,1.1052,1
hh_003,22,1.1052,0
hh_003,22,1.1052,0
hh_003,22,1.1052,0
hh_003,22,1.1052,1
hh_003,22,1.0103,0
hh_003,22,1.0103,1
hh_003,22,1.0103,1
hh_003,22,1.0103,1
hh_003,22,1.0103,1
hh_003,22,1.0103,0
hh_003,22,1.0103,1
hh_003,22,1.0103,1
hh_003,22,1.0103,0
hh_003,22,1.0103,0
hh_003,22,1.0103,0
hh_003,22,1.0103,1
hh_003,22,1.0,1
hh_003,22,1.0,1
hh_003,22,1.0,0
hh_003,22,1.0,1
hh_003,22,1.0,0
hh_003,22,1.0,0
hh_003,22,1.0,0
hh_003,22,1.0,0
hh_003,22,1.0,1
hh_003,23,1.0,1
hh_003,23,1.0,1
hh_003,23,1.0,1
hh_003,23,1.0,1
hh_003,23,1.0,1
hh_003,23,1.0,1
hh_003,23,1.0,0
hh_003,23,1.0,1
hh_003,23,1.0003,1
hh_003,23,1.0003,0
hh_003,23,1.0003,1
hh_003,23,1.0003,1
hh_003,23,1.0003,1
hh_003,23,1.0003,1
hh_003,23,1.0003,0
hh_003,23,1.0003,0
hh_003,23,1.0003,0
hh_003,23,1.0003,1
hh_003,23,1.0003,0
hh_003,23,1.0003,1
hh_003,23,1.0003,1
hh_003,23,1.0003,0
hh_003,23,1.0003,1
hh_003,23,1.0003,0
hh_003,23,1.0003,1
hh_003,23,1.0003,1
hh_003,23,1.0003,0
hh_003,23,1.0003,0
hh_003,23,1.0053,1
hh_003,23,1.0053,1
hh_003,23,1.0053,1
hh_003,23,1.0053,1
hh_003,23,1.0053,1
hh_003,23,1.0053,1
hh_003,23,1.0053,0
hh_003,23,1.0053,0
hh_003,23,1.0053,1
hh_003,23,1.0053,1
hh_003,23,1.0053,0
hh_003,23,1.0053,0
hh_003,23,1.0053,1
hh_003,23,1.0053,1
hh_003,23,1.005,1
hh_003,23,1.005,1
hh_003,23,1.005,1
hh_003,23,1.005,1
hh_003,23,1.005,0
hh_003,23,1.005,1
hh_003,23,1.005,1
hh_003,23,1.005,1
hh_003,23,1.005,1
hh_003,23,1.005,0
hh_003,23,1.005,1
hh_003,23,1.0003,1
hh_003,23,1.0003,0
hh_003,23,1.0003,0
hh_003,23,1.0003,0
hh_003,23,1.0003,1
hh_003,23,1.0003,1
hh_003,23,1.0003,1
hh_003,23,1.0003,1
hh_003,23,1.0003,0
hh_003,23,1.0003,0
hh_003,23,1.0003,0
hh_003,23,1.0003,0
hh_003,23,1.0003,1
hh_003,23,1.0003,0
hh_003,23,1.0003,1
hh_003,23,2.005,1
hh_003,23,2.005,1
hh_003,23,2.005,1
hh_003,23,2.005,0
hh_003,23,2.005,1
hh_003,23,2.005,1
hh_003,23,2.005,0
hh_003,23,2.005,1
hh_003,23,2.005,0
hh_003,23,2.005,0
hh_003,23,2.005,1
hh_003,23,2.005,1
hh_003,23,2.005,1
hh_003,23,1.1,0
hh_003,23,1.1,1
hh_003,23,1.1,1
hh_003,23,1.1,0
hh_003,23,1.1,1
hh_003,23,1.1,1
hh_003,23,1.1,1
hh_003,23,1.1,1
hh_003,23,1.1,0
hh_003,24,1.1,1
hh_003,24,1.1,0
hh_003,24,1.1,0
hh_003,24,1.1,0
hh_003,24,1.1,0
hh_003,24,1.1,0
hh_003,24,1.1,1
hh_003,24,1.1,1
hh_003,24,1.005,1
hh_003,24,1.005,1
hh_003,24,1.005,1
hh_003,24,1.005,1
hh_003,24,1.005,1
hh_003,24,1.005,0
hh_003,24,1.005,0
hh_003,24,1.005,0
hh_003,24,1.005,1
hh_003,24,1.005,1
hh_003,24,1.005,1
hh_003,24,1.005,1
hh_003,24,1.0053,1
hh_003,24,1.0053,0
hh_003,24,1.0053,1
hh_003,24,1.0053,1
hh_003,24,1.0053,0
hh_003,24,1.0053,0
hh_003,24,1.0053,1
hh_003,24,1.0053,0
hh_003,24,1.0053,1
hh_003,24,1.0053,1
hh_003,24,1.0053,0
hh_003,24,1.0053,0
hh_003,24,1.105,1
hh_003,24,1.105,1
hh_003,24,1.105,1
hh_003,24,1.105,1
hh_003,24,1.105,0
hh_003,24,1.105,1
hh_003,24,1.105,1
hh_003,24,1.105,1
hh_003,24,1.105,1
hh_003,24,1.105,0
hh_003,24,1.105,1
hh_003,24,1.105,0
hh_003,24,1.105,1
hh_003,24,1.105,0
hh_003,24,1.105,0
hh_003,24,1.105,1
hh_003,24,1.105,1
hh_003,24,1.105,0
hh_003,24,1.105,1
hh_003,24,1.105,0
hh_003,24,1.105,0
hh_003,24,1.105,0
hh_003,24,1.105,1
hh_003,24,1.105,1
hh_003,24,1.105,0
hh_003,24,1.105,0
hh_003,24,1.105,0
hh_003,24,2.1995,0
hh_003,24,2.1995,1
hh_003,24,2.1995,1
hh_003,24,2.1995,0
hh_003,24,2.1995,1
hh_003,24,2.1995,1
hh_003,24,2.1995,0
hh_003,24,2.1995,1
hh_003,24,2.1995,1
hh_003,24,2.1995,1
hh_003,24,2.1995,1
hh_003,24,1.1052,1
hh_003,24,1.1052,0
hh_003,24,1.1052,0
hh_003,24,1.1052,1
hh_003,24,1.1052,1
hh_003,24,1.1052,0
hh_003,24,1.1052,1
hh_003,24,1.1052,0
hh_003,24,1.1052,1
hh_003,24,1.1052,0
hh_003,24,1.1052,0
hh_003,24,1.1052,1
hh_003,24,1.1003,1
hh_003,24,1.1003,0
hh_003,24,1.1003,0
hh_003,24,1.1003,1
hh_003,24,1.1003,1
hh_003,24,1.1003,1
hh_003,24,1.1003,0
hh_003,24,1.1003,0
hh_003,25,1.1003,0
hh_003,25,1.1003,1
hh_003,25,1.1003,0
hh_003,25,1.1003,0
hh_003,25,1.1003,0
hh_003,25,1.1003,1
hh_003,25,1.1003,0
hh_003,25,1.1003,1
hh_003,25,1.1003,1
hh_003,25,1.1003,1
hh_003,25,1.1003,0
hh_003,25,1.1003,1
hh_003,25,1.1003,0
hh_003,25,1.1003,1
hh_003,25,1.1003,0
hh_003,25,1.1003,0
hh_003,25,1.1,1
hh_003,25,1.1,1
hh_003,25,1.1,0
hh_003,25,1.1,1
hh_003,25,1.1,1
hh_003,25,1.1,1
hh_003,25,1.1,1
hh_003,25,1.1,1
hh_003,25,1.1,0
hh_003,25,1.1,1
hh_003,25,1.1,1
hh_003,25,1.1,1
hh_003,25,1.1,0
hh_003,25,1.1,1
hh_003,25,1.1,1
hh_003,25,1.1,0
hh_003,25,1.1,0
hh_003,25,1.1,1
hh_003,25,1.0005,1
hh_003,25,1.0005,0
hh_003,25,1.0005,1
hh_003,25,1.0005,1
hh_003,25,1.0005,1
hh_003,25,1.0005,1
hh_003,25,1.0005,1
hh_003,25,1.0005,1
hh_003,25,1.0005,1
hh_003,25,1.0005,1
hh_003,25,1.0005,1
hh_003,25,1.0005,1
hh_003,25,1.0005,1
hh_003,25,1.0003,1
hh_003,25,1.0003,1
hh_003,25,1.0003,0
hh_003,25,1.0003,1
hh_003,25,1.0003,1
hh_003,25,1.0003,1
hh_003,25,1.0003,1
hh_003,25,1.0003,0
hh_003,25,1.0003,1
hh_003,25,1.0003,0
hh_003,25,1.0003,0
hh_003,25,1.0003,0
hh_003,25,1.0003,1
hh_003,25,1.0003,1
hh_003,25,1.0003,0
hh_003,25,1.0003,1
hh_003,25,1.0003,1
hh_003,25,1.0003,0
hh_003,25,1.0003,1
hh_003,25,1.0,1
hh_003,25,1.0,0
hh_003,25,1.0,1
hh_003,25,1.0,1
hh_003,25,1.0,1
hh_003,25,1.0,1
hh_003,25,1.0,1
hh_003,25,1.0,1
hh_003,25,1.0,1
hh_003,25,1.0,0
hh_003,25,1.0,1
hh_003,25,1.0,1
hh_003,25,1.0,0
hh_003,25,1.0,0
hh_003,25,1.0,0
hh_003,25,1.0,1
hh_003,25,1.0,0
hh_003,25,1.0,1
hh_003,25,1.0,0
hh_003,25,1.0,1
hh_003,25,1.0,0
hh_003,25,1.0,0
hh_003,25,1.0,1
hh_003,25,1.0,1
hh_003,26,1.0003,1
hh_003,26,1.0003,0
hh_003,26,1.0003,1
hh_003,26,1.0003,1
hh_003,26,1.0003,1
hh_003,26,1.0003,1
hh_003,26,1.0003,1
hh_003,26,1.0003,1
hh_003,26,1.0003,0
hh_003,26,1.0003,1
hh_003,26,1.0003,1
hh_003,26,1.0003,1
hh_003,26,1.0003,0
hh_003,26,1.0003,1
hh_003,26,1.0003,1
hh_003,26,1.0003,1
hh_003,26,1.0003,1
hh_003,26,1.0003,1
hh_003,26,1.0003,1
hh_003,26,1.0003,0
hh_003,26,1.0003,1
hh_003,26,2.0003,1
hh_003,26,2.0003,0
hh_003,26,2.0003,0
hh_003,26,2.0003,1
hh_003,26,2.0003,1
hh_003,26,2.0003,1
hh_003,26,2.0003,0
hh_003,26,2.0003,1
hh_003,26,2.0003,1
hh_003,26,2.0003,0
hh_003,26,2.0003,1
hh_003,26,2.0003,1
hh_003,26,2.0003,1
hh_003,26,2.0003,0
hh_003,26,2.0003,1
hh_003,26,2.0003,0
hh_003,26,2.0003,1
hh_003,26,2.0003,1
hh_003,26,2.0003,1
hh_003,26,1.0,0
hh_003,26,1.0,0
hh_003,26,1.0,0
hh_003,26,1.0,1
hh_003,26,1.0,1
hh_003,26,1.0,0
hh_003,26,1.0,1
hh_003,26,1.0,0
hh_003,26,1.0,0
hh_003,26,1.0,1
hh_003,26,1.0,0
hh_003,26,1.0,0
hh_003,26,1.0,0
hh_003,26,1.0,1
hh_003,26,1.0,1
hh_003,26,1.0,1
hh_003,26,1.0,1
hh_003,26,1.0,0
hh_003,26,1.0,1
hh_003,26,1.0,1
hh_003,26,1.0,1
hh_003,26,1.0,1
hh_003,26,1.0,1
hh_003,26,1.0,1
hh_003,26,1.0,1
hh_003,26,1.0,1
hh_003,26,1.0,0
hh_003,26,1.0,0
hh_003,26,1.0,1
hh_003,26,1.0,0
hh_003,26,1.0,0
hh_003,26,1.0,1
hh_003,26,1.0,1
hh_003,26,1.0,1
hh_003,26,1.0,1
hh_003,26,1.0,1
hh_003,26,1.0,1
hh_003,26,1.0,1
hh_003,26,1.0,1
hh_003,26,1.0,1
hh_003,26,1.0,1
hh_003,26,1.0,1
hh_003,26,1.0,1
hh_003,26,1.0,0
hh_003,26,1.0,0
hh_003,26,1.0,1
hh_003,26,1.0,1
hh_003,26,1.0,1
hh_003,26,1.0,1
hh_003,26,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,0
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,0
hh_003,27,1.0,1
hh_003,27,1.0,0
hh_003,27,1.0,1
hh_003,27,1.0,0
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,0
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,0
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,0
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,0
hh_003,27,1.0,0
hh_003,27,1.0,1
hh_003,27,1.0,0
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,0
hh_003,27,1.0,1
hh_003,27,1.0,0
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,0
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,0
hh_003,27,1.0,0
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,0
hh_003,27,1.0,1
hh_003,27,1.0,0
hh_003,27,1.0,1
hh_003,27,1.0,0
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,0
hh_003,27,1.0,0
hh_003,27,1.0,0
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,0
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,0
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,0
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,0
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,0
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,0
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_003,27,1.0,1
hh_004,3,1.0003,1
hh_004,3,1.0003,0
hh_004,3,1.0003,1
hh_004,3,1.0003,0
hh_004,3,1.0003,1
hh_004,3,1.0003,1
hh_004,3,1.0003,1
hh_004,3,1.0003,1
hh_004,3,1.0003,0
hh_004,3,1.0003,1
hh_004,3,1.005,1
hh_004,3,1.005,1
hh_004,3,1.005,0
hh_004,3,1.005,0
hh_004,3,1.005,1
hh_004,3,1.005,1
hh_004,3,1.005,1
hh_004,3,1.005,1
hh_004,3,1.005,1
hh_004,3,1.005,1
hh_004,3,1.005,0
hh_004,3,1.005,1
hh_004,3,1.005,1
hh_004,3,1.005,0
hh_004,3,1.005,1
hh_004,3,1.005,0
hh_004,3,1.005,1
hh_004,3,1.005,0
hh_004,3,1.005,1
hh_004,3,1.005,1
hh_004,3,1.005,1
hh_004,3,1.005,1
hh_004,3,1.005,1
hh_004,3,1.005,0
hh_004,3,1.005,1
hh_004,3,1.005,1
hh_004,3,1.005,1
hh_004,3,1.005,0
hh_004,3,1.005,1
hh_004,3,1.005,1
hh_004,3,1.005,1
hh_004,3,1.005,1
hh_004,3,1.005,1
hh_004,3,1.005,1
hh_004,3,1.005,0
hh_004,3,1.005,0
hh_004,3,1.005,1
hh_004,3,1.005,1
hh_004,3,1.005,1
hh_004,3,1.005,1
hh_004,3,1.005,1
hh_004,3,1.005,0
hh_004,3,1.005,1
hh_004,3,1.005,1
hh_004,3,1.005,1
hh_004,3,1.005,1
hh_004,3,1.005,1
hh_004,3,1.005,1
hh_004,3,1.005,1
hh_004,3,1.005,1
hh_004,3,1.0005,1
hh_004,3,1.0005,1
hh_004,3,1.0005,1
hh_004,3,1.0005,1
hh_004,3,1.0005,1
hh_004,3,1.0005,1
hh_004,3,1.0005,1
hh_004,3,1.0005,0
hh_004,3,1.0005,1
hh_004,3,1.0005,1
hh_004,3,1.0005,0
hh_004,3,1.0005,1
hh_004,3,1.0005,1
hh_004,3,1.0005,0
hh_004,3,1.0005,0
hh_004,3,1.0005,1
hh_004,3,1.0005,1
hh_004,3,1.0005,1
hh_004,3,1.0005,1
hh_004,3,1.0005,1
hh_004,3,1.0005,1
hh_004,3,1.0005,0
hh_004,3,1.0005,1
hh_004,3,1.0005,1
hh_004,3,1.0005,0
hh_004,3,1.0005,1
hh_004,3,1.0005,1
hh_004,3,1.0005,0
hh_004,3,2.005,0
hh_004,3,2.005,0
hh_004,4,2.005,0
hh_004,4,2.005,1
hh_004,4,2.005,1
hh_004,4,2.005,1
hh_004,4,2.005,1
hh_004,4,1.005,0
hh_004,4,1.005,1
hh_004,4,1.005,1
hh_004,4,1.005,0
hh_004,4,1.005,1
hh_004,4,1.005,1
hh_004,4,1.005,1
hh_004,4,1.005,1
hh_004,4,1.005,1
hh_004,4,1.005,1
hh_004,4,1.005,1
hh_004,4,1.005,1
hh_004,4,1.005,1
hh_004,4,1.005,1
hh_004,4,1.005,1
hh_004,4,1.005,1
hh_004,4,1.005,1
hh_004,4,1.005,1
hh_004,4,1.0003,1
hh_004,4,1.0003,0
hh_004,4,1.0003,1
hh_004,4,1.0003,1
hh_004,4,1.0003,1
hh_004,4,1.0003,1
hh_004,4,1.0003,1
hh_004,4,1.0003,1
hh_004,4,1.0003,1
hh_004,4,1.0003,1
hh_004,4,1.0003,1
hh_004,4,1.0003,1
hh_004,4,1.0003,0
hh_004,4,1.0003,1
hh_004,4,1.0003,1
hh_004,4,1.0003,1
hh_004,4,1.0003,0
hh_004,4,1.0003,1
hh_004,4,1.0003,0
hh_004,4,1.0003,1
hh_004,4,1.0003,0
hh_004,4,1.0003,1
hh_004,4,1.0003,1
hh_004,4,1.0003,0
hh_004,4,1.0003,1
hh_004,4,1.0003,1
hh_004,4,1.0003,1
hh_004,4,1.0003,1
hh_004,4,1.0003,1
hh_004,4,1.0053,1
hh_004,4,1.0053,1
hh_004,4,1.0053,1
hh_004,4,1.0053,1
hh_004,4,1.0053,1
hh_004,4,1.0053,1
hh_004,4,1.0053,1
hh_004,4,1.0053,0
hh_004,4,1.0053,1
hh_004,4,1.0053,0
hh_004,4,1.0053,1
hh_004,4,1.0053,0
hh_004,4,1.0053,0
hh_004,4,1.0053,1
hh_004,4,1.0053,1
hh_004,4,1.0053,0
hh_004,4,1.0053,0
hh_004,4,1.0053,0
hh_004,4,1.0053,1
hh_004,4,1.005,1
hh_004,4,1.005,0
hh_004,4,1.005,1
hh_004,4,1.005,0
hh_004,4,1.005,1
hh_004,4,1.005,1
hh_004,4,1.005,1
hh_004,4,1.005,0
hh_004,4,1.005,0
hh_004,4,1.005,1
hh_004,4,1.005,1
hh_004,4,1.005,0
hh_004,4,1.005,0
hh_004,4,1.005,0
hh_004,4,1.0003,1
hh_004,4,1.0003,1
hh_004,4,1.0003,0
hh_004,4,1.0003,1
hh_004,4,1.0003,1
hh_004,5,1.0003,0
hh_004,5,1.0003,0
hh_004,5,1.0003,1
hh_004,5,1.0003,1
hh_004,5,1.0003,1
hh_004,5,1.0003,1
hh_004,5,1.0003,1
hh_004,5,1.0003,0
hh_004,5,1.0003,1
hh_004,5,1.0003,1
hh_004,5,1.0003,1
hh_004,5,1.0003,0
hh_004,5,1.0003,1
hh_004,5,1.0003,1
hh_004,5,1.0003,1
hh_004,5,1.0003,1
hh_004,5,1.0003,0
hh_004,5,1.0003,1
hh_004,5,1.0003,1
hh_004,5,1.0003,1
hh_004,5,1.0003,1
hh_004,5,1.0003,1
hh_004,5,1.0003,0
hh_004,5,1.0003,1
hh_004,5,1.0003,1
hh_004,5,1.0003,1
hh_004,5,1.0003,0
hh_004,5,1.0003,0
hh_004,5,1.0003,1
hh_004,5,1.0003,1
hh_004,5,1.0003,1
hh_004,5,1.0003,0
hh_004,5,1.0003,1
hh_004,5,1.0003,0
hh_004,5,1.0003,0
hh_004,5,1.0003,1
hh_004,5,1.0,0
hh_004,5,1.0,0
hh_004,5,1.0,1
hh_004,5,1.0,1
hh_004,5,1.0,0
hh_004,5,1.0,0
hh_004,5,1.0,0
hh_004,5,1.0,0
hh_004,5,1.0,1
hh_004,5,1.0,1
