start,end,day,t0_min,t1_min,activity
2009-10-25 17:12:34,2009-10-25 17:12:40,9,13992.57,13992.67,Leave_Home
2009-10-25 17:13:44,2009-10-25 19:10:23,9,13993.73,14110.38,Leave_Home
2009-10-25 19:13:29,2009-10-25 19:13:45,9,14113.48,14113.75,Leave_Home
2009-10-25 20:21:38,2009-10-25 20:24:19,9,14181.63,14184.32,Leave_Home
2009-10-25 20:25:32,2009-10-25 20:57:41,9,14185.53,14217.68,Read
2009-10-25 20:59:18,2009-10-25 21:00:14,9,14219.3,14220.23,Kitchen_Activity
2009-10-25 21:00:54,2009-10-25 21:03:27,9,14220.9,14223.45,Master_Bathroom
2009-10-25 21:03:46,2009-10-26 06:30:42,9,14223.77,14790.7,Sleep
2009-10-25 21:52:23,2009-10-25 21:54:18,9,14272.38,14274.3,Bed_to_Toilet
2009-10-25 23:17:40,2009-10-25 23:20:09,9,14357.67,14360.15,Bed_to_Toilet
2009-10-26 07:12:39,2009-10-26 07:13:24,10,14832.65,14833.4,Morning_Meds
2009-10-26 07:13:28,2009-10-26 07:15:08,10,14833.47,14835.13,Guest_Bathroom
2009-10-26 07:20:41,2009-10-26 07:21:19,10,14840.68,14841.32,Leave_Home
2009-10-26 07:50:35,2009-10-26 08:57:50,10,14870.58,14937.83,Chores
2009-10-26 09:12:59,2009-10-26 09:36:34,10,14952.98,14976.57,Kitchen_Activity
2009-10-26 09:36:45,2009-10-26 09:50:40,10,14976.75,14990.67,Chores
2009-10-26 09:54:09,2009-10-26 09:54:16,10,14994.15,14994.27,Leave_Home
2009-10-26 10:02:57,2009-10-26 10:03:10,10,15002.95,15003.17,Leave_Home
2009-11-06 08:12:57,2009-11-06 08:25:11,21,30732.95,30745.18,Leave_Home
2009-11-18 12:32:55,2009-11-18 12:34:05,33,48272.92,48274.08,Master_Bathroom
2009-11-18 12:48:31,2009-11-18 12:48:42,33,48288.52,48288.7,Guest_Bathroom
2009-11-18 13:14:23,2009-11-18 13:14:48,33,48314.38,48314.8,Leave_Home
2009-11-18 13:21:30,2009-11-18 13:29:53,33,48321.5,48329.88,Read
2009-11-18 13:53:16,2009-11-18 13:57:03,33,48353.27,48357.05,Master_Bathroom
2009-11-18 13:57:20,2009-11-18 14:17:51,33,48357.33,48377.85,Kitchen_Activity
2009-11-18 14:01:01,2009-11-18 14:16:23,33,48361.02,48376.38,Leave_Home
2009-11-18 14:49:47,2009-11-18 14:59:36,33,48409.78,48419.6,Kitchen_Activity
2009-11-18 14:51:55,2009-11-18 14:52:02,33,48411.92,48412.03,Guest_Bathroom
2009-11-18 15:00:51,2009-11-18 15:01:30,33,48420.85,48421.5,Leave_Home
2009-11-18 16:10:55,2009-11-18 16:12:26,33,48490.92,48492.43,Guest_Bathroom
2009-11-18 16:13:34,2009-11-18 16:24:40,33,48493.57,48504.67,Kitchen_Activity
2009-11-18 20:27:28,2009-11-18 20:28:22,33,48747.47,48748.37,Kitchen_Activity
2009-11-18 20:54:48,2009-11-18 20:54:59,33,48774.8,48774.98,Master_Bathroom
2009-11-18 20:55:25,2009-11-18 22:00:22,33,48775.42,48840.37,Read
2009-11-18 22:01:00,2009-11-18 22:04:18,33,48841.0,48844.3,Kitchen_Activity
2009-11-18 22:04:57,2009-11-18 22:06:21,33,48844.95,48846.35,Guest_Bathroom
2009-11-18 22:16:26,2009-11-18 22:27:16,33,48856.43,48867.27,Master_Bathroom
2009-11-18 22:27:16,2009-11-18 23:57:01,33,48867.27,48957.02,Sleep
2009-11-19 02:37:03,2009-11-19 02:38:42,34,49117.05,49118.7,Guest_Bathroom
2009-11-19 02:38:55,2009-11-19 08:20:24,34,49118.92,49460.4,Sleep
2009-11-19 08:44:24,2009-11-19 08:47:34,34,49484.4,49487.57,Morning_Meds
2009-11-19 08:47:38,2009-11-19 08:49:08,34,49487.63,49489.13,Guest_Bathroom
2009-11-19 08:49:21,2009-11-19 08:49:51,34,49489.35,49489.85,Leave_Home
2009-11-19 09:06:07,2009-11-19 09:06:19,34,49506.12,49506.32,Guest_Bathroom
2009-11-19 09:07:36,2009-11-19 09:07:41,34,49507.6,49507.68,Guest_Bathroom
2009-11-19 09:07:59,2009-11-19 09:08:08,34,49507.98,49508.13,Guest_Bathroom
2009-11-19 09:08:15,2009-11-19 09:08:34,34,49508.25,49508.57,Kitchen_Activity
2009-11-19 09:09:19,2009-11-19 11:02:36,34,49509.32,49622.6,Read
2009-11-19 11:02:44,2009-11-19 11:16:15,34,49622.73,49636.25,Kitchen_Activity
2009-11-19 11:16:42,2009-11-19 11:51:33,34,49636.7,49671.55,Master_Bathroom
2009-11-19 12:21:27,2009-11-19 12:32:26,34,49701.45,49712.43,Kitchen_Activity
2009-11-19 12:34:07,2009-11-19 13:43:57,34,49714.12,49783.95,Read
2009-11-19 13:44:59,2009-11-19 14:16:06,34,49784.98,49816.1,Kitchen_Activity
2009-11-19 14:16:29,2009-11-19 15:09:43,34,49816.48,49869.72,Read
2009-11-19 15:10:12,2009-11-19 15:11:04,34,49870.2,49871.07,Leave_Home
2009-11-19 15:36:57,2009-11-19 15:37:05,34,49896.95,49897.08,Leave_Home
2009-11-19 15:37:11,2009-11-19 15:48:35,34,49897.18,49908.58,Kitchen_Activity
2009-11-19 16:19:45,2009-11-19 16:59:16,34,49939.75,49979.27,Read
2009-11-19 17:16:00,2009-11-19 17:21:27,34,49996.0,50001.45,Kitchen_Activity
2009-11-19 17:21:31,2009-11-19 17:22:37,34,50001.52,50002.62,Guest_Bathroom
2009-11-19 17:22:41,2009-11-19 18:47:13,34,50002.68,50087.22,Kitchen_Activity
2009-11-19 18:49:31,2009-11-19 19:05:37,34,50089.52,50105.62,Read
2009-11-19 20:03:18,2009-11-19 20:55:54,34,50163.3,50215.9,Read
2009-11-19 20:56:03,2009-11-19 21:01:50,34,50216.05,50221.83,Kitchen_Activity
2009-11-19 21:02:17,2009-11-19 21:40:07,34,50222.28,50260.12,Read
2009-11-19 21:41:14,2009-11-19 21:53:12,34,50261.23,50273.2,Master_Bathroom
2009-11-19 21:53:12,2009-11-19 22:15:55,34,50273.2,50295.92,Sleep
2009-11-19 22:15:55,2009-11-19 22:17:25,34,50295.92,50297.42,Bed_to_Toilet
2009-11-19 22:17:25,2009-11-19 22:51:03,34,50297.42,50331.05,Sleep
2009-11-19 22:51:09,2009-11-19 22:51:58,34,50331.15,50331.97,Bed_to_Toilet
2009-11-19 22:51:59,2009-11-20 08:29:01,34,50331.98,50909.02,Sleep
2009-11-20 00:59:16,2009-11-20 01:00:27,35,50459.27,50460.45,Bed_to_Toilet
2009-11-20 08:32:39,2009-11-20 08:33:18,35,50912.65,50913.3,Guest_Bathroom
2009-11-20 08:33:24,2009-11-20 08:35:53,35,50913.4,50915.88,Kitchen_Activity
2009-11-20 08:35:58,2009-11-20 08:36:31,35,50915.97,50916.52,Leave_Home
2009-11-20 08:36:43,2009-11-20 08:50:04,35,50916.72,50930.07,Read
2009-11-20 08:50:16,2009-11-20 08:57:06,35,50930.27,50937.1,Guest_Bathroom
2009-11-20 08:57:07,2009-11-20 09:10:55,35,50937.12,50950.92,Kitchen_Activity
2009-11-20 09:11:11,2009-11-20 11:07:42,35,50951.18,51067.7,Read
2009-11-20 11:07:53,2009-11-20 11:40:29,35,51067.88,51100.48,Kitchen_Activity
2009-11-20 11:10:43,2009-11-20 11:11:48,35,51070.72,51071.8,Leave_Home
2009-11-20 11:26:44,2009-11-20 11:27:09,35,51086.73,51087.15,Leave_Home
2009-11-20 11:29:38,2009-11-20 11:30:47,35,51089.63,51090.78,Guest_Bathroom
2009-11-20 11:40:55,2009-11-20 11:53:33,35,51100.92,51113.55,Master_Bathroom
2009-11-20 12:34:37,2009-11-20 12:36:35,35,51154.62,51156.58,Master_Bathroom
2009-11-20 12:43:15,2009-11-20 13:06:05,35,51163.25,51186.08,Leave_Home
2009-11-20 13:13:16,2009-11-20 13:14:06,35,51193.27,51194.1,Leave_Home
2009-11-20 13:16:28,2009-11-20 13:42:30,35,51196.47,51222.5,Read
2009-11-20 14:02:05,2009-11-20 14:22:26,35,51242.08,51262.43,Dining_Rm_Activity
2009-11-20 15:18:48,2009-11-20 15:43:33,35,51318.8,51343.55,Watch_TV
2009-11-20 16:09:37,2009-11-20 17:12:19,35,51369.62,51432.32,Watch_TV
2009-11-20 17:13:09,2009-11-20 17:51:09,35,51433.15,51471.15,Kitchen_Activity
2009-11-20 17:51:17,2009-11-20 17:52:16,35,51471.28,51472.27,Leave_Home
2009-11-20 21:09:55,2009-11-20 21:12:59,35,51669.92,51672.98,Kitchen_Activity
2009-11-20 23:04:40,2009-11-20 23:05:20,35,51784.67,51785.33,Watch_TV
2009-11-20 23:05:53,2009-11-20 23:11:34,35,51785.88,51791.57,Master_Bathroom
2009-11-20 23:17:33,2009-11-21 09:37:35,35,51797.55,52417.58,Sleep
2009-11-21 09:37:59,2009-11-21 09:38:41,36,52417.98,52418.68,Leave_Home
2009-11-21 09:39:48,2009-11-21 10:07:06,36,52419.8,52447.1,Kitchen_Activity
2009-11-21 09:41:58,2009-11-21 09:42:45,36,52421.97,52422.75,Leave_Home
2009-11-21 09:45:51,2009-11-21 09:46:41,36,52425.85,52426.68,Guest_Bathroom
2009-11-21 10:08:42,2009-11-21 10:24:01,36,52448.7,52464.02,Read
2009-11-21 10:29:37,2009-11-21 10:30:07,36,52469.62,52470.12,Master_Bathroom
2009-11-21 10:30:22,2009-11-21 10:44:00,36,52470.37,52484.0,Guest_Bathroom
2009-11-21 10:44:20,2009-11-21 10:58:46,36,52484.33,52498.77,Master_Bathroom
2009-11-21 11:05:32,2009-11-21 11:14:39,36,52505.53,52514.65,Master_Bathroom
2009-11-21 11:53:01,2009-11-21 17:02:34,36,52553.02,52862.57,Leave_Home
2009-11-21 17:04:17,2009-11-21 17:05:17,36,52864.28,52865.28,Guest_Bathroom
2009-11-21 17:05:29,2009-11-21 17:15:02,36,52865.48,52875.03,Master_Bathroom
2009-11-21 17:16:30,2009-11-21 17:22:26,36,52876.5,52882.43,Kitchen_Activity
2009-11-21 17:24:00,2009-11-21 17:46:56,36,52884.0,52906.93,Read
2009-11-21 20:57:03,2009-11-21 21:03:07,36,53097.05,53103.12,Read
2009-11-21 21:04:44,2009-11-21 21:10:56,36,53104.73,53110.93,Master_Bathroom
2009-11-21 21:11:12,2009-11-22 07:33:24,36,53111.2,53733.4,Sleep
2009-11-22 07:24:22,2009-11-22 07:26:00,37,53724.37,53726.0,Master_Bathroom
2009-11-22 07:34:00,2009-11-22 07:40:32,37,53734.0,53740.53,Kitchen_Activity
2009-11-22 07:40:43,2009-11-22 07:41:25,37,53740.72,53741.42,Leave_Home
2009-11-22 07:41:36,2009-11-22 07:43:41,37,53741.6,53743.68,Read
2009-11-22 07:48:16,2009-11-22 07:49:54,37,53748.27,53749.9,Kitchen_Activity
2009-11-22 07:52:05,2009-11-22 07:54:35,37,53752.08,53754.58,Master_Bathroom
2009-11-22 07:55:10,2009-11-22 08:09:04,37,53755.17,53769.07,Read
2009-11-22 08:47:58,2009-11-22 09:14:26,37,53807.97,53834.43,Kitchen_Activity
2009-11-22 09:15:54,2009-11-22 09:24:49,37,53835.9,53844.82,Guest_Bathroom
2009-11-22 09:25:30,2009-11-22 09:42:22,37,53845.5,53862.37,Master_Bathroom
2009-11-22 09:46:46,2009-11-22 09:47:37,37,53866.77,53867.62,Leave_Home
2009-11-22 09:48:03,2009-11-22 10:34:25,37,53868.05,53914.42,Read
2009-11-22 10:34:46,2009-11-22 12:04:39,37,53914.77,54004.65,Kitchen_Activity
2009-11-22 10:37:34,2009-11-22 10:39:05,37,53917.57,53919.08,Guest_Bathroom
2009-11-22 10:43:18,2009-11-22 11:15:47,37,53923.3,53955.78,Read
2009-11-22 11:57:23,2009-11-22 12:03:01,37,53997.38,54003.02,Guest_Bathroom
2009-11-22 12:06:44,2009-11-22 12:12:03,37,54006.73,54012.05,Master_Bedroom_Activity
2009-11-22 12:49:00,2009-11-22 12:50:13,37,54049.0,54050.22,Kitchen_Activity
2009-11-22 13:22:40,2009-11-22 13:25:08,37,54082.67,54085.13,Leave_Home
2009-11-22 13:43:18,2009-11-22 13:45:05,37,54103.3,54105.08,Guest_Bathroom
2009-11-22 13:49:27,2009-11-22 13:59:03,37,54109.45,54119.05,Leave_Home
2009-11-22 14:16:55,2009-11-22 14:52:10,37,54136.92,54172.17,Kitchen_Activity
2009-11-22 14:55:41,2009-11-22 14:57:21,37,54175.68,54177.35,Guest_Bathroom
2009-11-22 16:09:00,2009-11-22 16:10:25,37,54249.0,54250.42,Guest_Bathroom
2009-11-22 16:13:15,2009-11-22 16:16:03,37,54253.25,54256.05,Kitchen_Activity
2009-11-22 16:16:17,2009-11-22 16:25:45,37,54256.28,54265.75,Read
2009-11-22 16:35:31,2009-11-22 16:41:09,37,54275.52,54281.15,Kitchen_Activity
2009-11-22 17:35:16,2009-11-22 17:35:41,37,54335.27,54335.68,Leave_Home
2009-11-22 17:41:38,2009-11-22 17:53:01,37,54341.63,54353.02,Read
2009-11-22 17:57:12,2009-11-22 18:10:51,37,54357.2,54370.85,Dining_Rm_Activity
2009-11-22 18:12:53,2009-11-22 18:42:44,37,54372.88,54402.73,Dining_Rm_Activity
2009-11-22 19:20:47,2009-11-22 19:21:30,37,54440.78,54441.5,Leave_Home
2009-11-22 20:03:37,2009-11-22 20:04:30,37,54483.62,54484.5,Kitchen_Activity
2009-11-22 20:06:34,2009-11-22 20:13:20,37,54486.57,54493.33,Read
2009-11-22 20:45:20,2009-11-22 20:51:54,37,54525.33,54531.9,Master_Bathroom
2009-11-22 20:53:22,2009-11-23 07:07:54,37,54533.37,55147.9,Sleep
2009-11-22 21:50:30,2009-11-22 21:51:54,37,54590.5,54591.9,Bed_to_Toilet
2009-11-23 06:08:21,2009-11-23 06:10:51,38,55088.35,55090.85,Bed_to_Toilet
2009-11-23 07:08:10,2009-11-23 07:41:54,38,55148.17,55181.9,Kitchen_Activity
2009-11-23 07:13:58,2009-11-23 07:14:21,38,55153.97,55154.35,Master_Bathroom
2009-11-23 07:42:10,2009-11-23 07:47:18,38,55182.17,55187.3,Guest_Bathroom
2009-11-23 07:47:41,2009-11-23 08:01:43,38,55187.68,55201.72,Master_Bathroom
2009-11-23 08:01:51,2009-11-23 08:13:06,38,55201.85,55213.1,Master_Bedroom_Activity
2009-11-23 08:15:13,2009-11-23 08:29:21,38,55215.22,55229.35,Read
2009-11-23 08:30:32,2009-11-23 08:33:26,38,55230.53,55233.43,Master_Bathroom
2009-11-23 08:32:19,2009-11-23 08:33:38,38,55232.32,55233.63,Master_Bedroom_Activity
2009-11-23 08:35:49,2009-11-23 08:36:41,38,55235.82,55236.68,Kitchen_Activity
2009-11-23 08:41:43,2009-11-23 08:42:10,38,55241.72,55242.17,Leave_Home
2009-11-23 08:42:17,2009-11-23 09:21:36,38,55242.28,55281.6,Read
2009-11-23 09:24:20,2009-11-23 09:52:49,38,55284.33,55312.82,Read
2009-11-23 09:52:51,2009-11-23 10:37:55,38,55312.85,55357.92,Kitchen_Activity
2009-11-23 09:53:15,2009-11-23 09:54:46,38,55313.25,55314.77,Guest_Bathroom
2009-11-23 10:09:11,2009-11-23 10:19:54,38,55329.18,55339.9,Read
2009-11-23 10:20:03,2009-11-23 10:21:56,38,55340.05,55341.93,Guest_Bathroom
2009-11-23 10:31:35,2009-11-23 10:33:41,38,55351.58,55353.68,Read
2009-11-23 10:33:42,2009-11-23 10:33:48,38,55353.7,55353.8,Leave_Home
2009-11-23 10:39:49,2009-11-23 12:56:38,38,55359.82,55496.63,Leave_Home
2009-11-23 12:59:15,2009-11-23 13:25:46,38,55499.25,55525.77,Kitchen_Activity
2009-11-23 13:01:07,2009-11-23 13:03:10,38,55501.12,55503.17,Guest_Bathroom
2009-11-23 13:27:32,2009-11-23 13:42:18,38,55527.53,55542.3,Read
2009-11-23 15:12:07,2009-11-23 15:13:52,38,55632.12,55633.87,Guest_Bathroom
2009-11-23 15:13:57,2009-11-23 15:30:52,38,55633.95,55650.87,Kitchen_Activity
2009-11-23 15:25:54,2009-11-23 15:26:01,38,55645.9,55646.02,Leave_Home
2009-11-23 15:27:46,2009-11-23 15:28:26,38,55647.77,55648.43,Leave_Home
2009-11-23 15:32:20,2009-11-23 16:46:22,38,55652.33,55726.37,Watch_TV
2009-11-23 16:46:25,2009-11-23 16:47:44,38,55726.42,55727.73,Guest_Bathroom
2009-11-23 16:47:50,2009-11-23 16:50:34,38,55727.83,55730.57,Kitchen_Activity
2009-11-23 17:50:09,2009-11-23 17:53:29,38,55790.15,55793.48,Kitchen_Activity
2009-11-23 17:53:34,2009-11-23 17:54:35,38,55793.57,55794.58,Guest_Bathroom
2009-11-23 17:56:29,2009-11-23 19:53:28,38,55796.48,55913.47,Watch_TV
2009-11-23 19:53:36,2009-11-23 19:56:09,38,55913.6,55916.15,Kitchen_Activity
2009-11-23 20:07:41,2009-11-23 20:12:54,38,55927.68,55932.9,Guest_Bathroom
2009-11-23 20:13:11,2009-11-23 20:14:46,38,55933.18,55934.77,Master_Bathroom
2009-11-23 21:15:03,2009-11-23 23:48:58,38,55995.05,56148.97,Watch_TV
2009-11-23 23:56:28,2009-11-24 00:00:21,38,56156.47,56160.35,Master_Bathroom
2009-11-24 00:00:43,2009-11-24 08:25:58,39,56160.72,56665.97,Sleep
2009-11-24 00:01:02,2009-11-24 00:07:46,39,56161.03,56167.77,Bed_to_Toilet
2009-11-24 07:01:55,2009-11-24 07:03:37,39,56581.92,56583.62,Bed_to_Toilet
2009-11-24 07:16:23,2009-11-24 07:17:55,39,56596.38,56597.92,Bed_to_Toilet
2009-11-24 08:26:50,2009-11-24 08:28:10,39,56666.83,56668.17,Kitchen_Activity
2009-11-24 08:28:12,2009-11-24 08:30:06,39,56668.2,56670.1,Guest_Bathroom
2009-11-24 08:30:19,2009-11-24 08:31:57,39,56670.32,56671.95,Master_Bedroom_Activity
2009-11-24 08:32:06,2009-11-24 08:37:39,39,56672.1,56677.65,Kitchen_Activity
2009-11-24 08:38:00,2009-11-24 08:38:38,39,56678.0,56678.63,Leave_Home
2009-11-24 08:38:46,2009-11-24 08:40:17,39,56678.77,56680.28,Read
2009-11-24 10:07:37,2009-11-24 10:08:47,39,56767.62,56768.78,Guest_Bathroom
2009-11-24 10:08:54,2009-11-24 10:20:08,39,56768.9,56780.13,Kitchen_Activity
2009-11-24 10:20:17,2009-11-24 10:20:25,39,56780.28,56780.42,Guest_Bathroom
2009-11-24 10:20:45,2009-11-24 11:02:25,39,56780.75,56822.42,Master_Bathroom
2009-11-24 11:20:22,2009-11-24 11:33:56,39,56840.37,56853.93,Master_Bedroom_Activity
2009-11-24 11:35:17,2009-11-24 12:00:47,39,56855.28,56880.78,Leave_Home
2009-11-24 11:35:17,2009-11-24 12:00:47,39,56855.28,56880.78,Leave_Home
2009-11-24 12:01:32,2009-11-24 12:34:30,39,56881.53,56914.5,Read
2009-11-24 12:34:38,2009-11-24 12:37:09,39,56914.63,56917.15,Guest_Bathroom
2009-11-24 12:37:57,2009-11-24 12:40:13,39,56917.95,56920.22,Master_Bathroom
2009-11-24 12:40:35,2009-11-24 13:42:03,39,56920.58,56982.05,Kitchen_Activity
2009-11-24 13:42:45,2009-11-24 14:13:14,39,56982.75,57013.23,Master_Bedroom_Activity
2009-11-24 14:14:21,2009-11-24 14:15:32,39,57014.35,57015.53,Leave_Home
2009-11-24 14:14:27,2009-11-24 14:15:32,39,57014.45,57015.53,Leave_Home
2009-11-24 14:15:41,2009-11-24 14:30:48,39,57015.68,57030.8,Read
2009-11-24 14:45:33,2009-11-24 15:13:20,39,57045.55,57073.33,Leave_Home
2009-11-24 14:46:21,2009-11-24 15:13:20,39,57046.35,57073.33,Leave_Home
2009-11-24 15:16:49,2009-11-24 15:44:10,39,57076.82,57104.17,Read
2009-11-24 15:45:47,2009-11-24 17:07:51,39,57105.78,57187.85,Watch_TV
2009-11-24 17:08:31,2009-11-24 17:08:59,39,57188.52,57188.98,Guest_Bathroom
2009-11-24 17:12:49,2009-11-24 17:44:01,39,57192.82,57224.02,Kitchen_Activity
2009-11-24 17:45:13,2009-11-24 17:47:21,39,57225.22,57227.35,Master_Bathroom
2009-11-24 17:48:42,2009-11-24 17:55:10,39,57228.7,57235.17,Master_Bathroom
2009-11-24 17:58:18,2009-11-24 19:08:57,39,57238.3,57308.95,Read
2009-11-24 19:29:22,2009-11-24 19:29:52,39,57329.37,57329.87,Kitchen_Activity
2009-11-24 19:30:13,2009-11-24 21:33:13,39,57330.22,57453.22,Read
2009-11-24 21:33:34,2009-11-24 21:46:36,39,57453.57,57466.6,Kitchen_Activity
2009-11-24 21:55:53,2009-11-24 22:47:05,39,57475.88,57527.08,Sleep
2009-11-24 22:47:06,2009-11-24 22:48:59,39,57527.1,57528.98,Bed_to_Toilet
2009-11-25 07:04:59,2009-11-25 07:07:11,40,58024.98,58027.18,Bed_to_Toilet
2009-11-25 08:16:36,2009-11-25 08:31:39,40,58096.6,58111.65,Kitchen_Activity
2009-11-25 08:20:41,2009-11-25 08:23:07,40,58100.68,58103.12,Read
2009-11-25 08:30:03,2009-11-25 08:30:37,40,58110.05,58110.62,Leave_Home
2009-11-25 08:31:50,2009-11-25 08:46:34,40,58111.83,58126.57,Read
2009-11-25 08:46:49,2009-11-25 08:50:08,40,58126.82,58130.13,Guest_Bathroom
2009-11-25 10:02:29,2009-11-25 10:02:36,40,58202.48,58202.6,Leave_Home
2009-11-25 10:02:45,2009-11-25 10:14:28,40,58202.75,58214.47,Kitchen_Activity
2009-11-25 10:06:54,2009-11-25 10:07:07,40,58206.9,58207.12,Leave_Home
2009-11-25 10:07:21,2009-11-25 10:10:41,40,58207.35,58210.68,Read
2009-11-25 10:14:49,2009-11-25 11:22:35,40,58214.82,58282.58,Read
2009-11-25 11:22:46,2009-11-25 11:27:23,40,58282.77,58287.38,Kitchen_Activity
2009-11-25 11:24:22,2009-11-25 11:25:40,40,58284.37,58285.67,Guest_Bathroom
2009-11-25 11:27:36,2009-11-25 13:30:50,40,58287.6,58410.83,Read
2009-11-25 13:31:14,2009-11-25 14:14:11,40,58411.23,58454.18,Kitchen_Activity
2009-11-25 14:14:39,2009-11-25 14:37:47,40,58454.65,58477.78,Master_Bathroom
2009-11-25 14:40:46,2009-11-25 14:59:09,40,58480.77,58499.15,Leave_Home
2009-11-25 15:02:54,2009-11-25 16:15:24,40,58502.9,58575.4,Read
2009-11-25 16:18:09,2009-11-25 17:04:25,40,58578.15,58624.42,Watch_TV
2009-11-25 17:04:43,2009-11-25 17:33:55,40,58624.72,58653.92,Kitchen_Activity
2009-11-25 17:09:01,2009-11-25 17:10:09,40,58629.02,58630.15,Guest_Bathroom
2009-11-25 17:34:33,2009-11-25 17:58:19,40,58654.55,58678.32,Watch_TV
2009-11-25 17:58:28,2009-11-25 18:06:25,40,58678.47,58686.42,Kitchen_Activity
2009-11-25 18:10:09,2009-11-25 19:18:22,40,58690.15,58758.37,Read
2009-11-25 19:18:36,2009-11-25 19:19:44,40,58758.6,58759.73,Guest_Bathroom
2009-11-25 19:19:49,2009-11-25 19:21:16,40,58759.82,58761.27,Kitchen_Activity
2009-11-25 19:21:32,2009-11-25 20:39:50,40,58761.53,58839.83,Read
2009-11-25 20:39:59,2009-11-25 20:47:27,40,58839.98,58847.45,Kitchen_Activity
2009-11-25 20:47:41,2009-11-25 21:34:57,40,58847.68,58894.95,Read
2009-11-25 21:38:13,2009-11-25 21:49:34,40,58898.22,58909.57,Master_Bathroom
2009-11-25 21:50:23,2009-11-26 09:13:46,40,58910.38,59593.77,Sleep
2009-11-25 22:33:39,2009-11-25 22:34:50,40,58953.65,58954.83,Bed_to_Toilet
2009-11-26 01:46:38,2009-11-26 01:49:14,41,59146.63,59149.23,Bed_to_Toilet
2009-11-26 07:17:20,2009-11-26 07:19:35,41,59477.33,59479.58,Bed_to_Toilet
2009-11-26 09:14:13,2009-11-26 09:43:12,41,59594.22,59623.2,Kitchen_Activity
2009-11-26 09:18:23,2009-11-26 09:19:08,41,59598.38,59599.13,Leave_Home
2009-11-26 09:19:39,2009-11-26 09:25:19,41,59599.65,59605.32,Read
2009-11-26 10:29:02,2009-11-26 10:31:02,41,59669.03,59671.03,Kitchen_Activity
2009-11-26 10:36:18,2009-11-26 11:19:12,41,59676.3,59719.2,Read
2009-11-26 11:19:22,2009-11-26 11:20:51,41,59719.37,59720.85,Guest_Bathroom
2009-11-26 11:20:56,2009-11-26 11:32:51,41,59720.93,59732.85,Kitchen_Activity
2009-11-26 11:34:12,2009-11-26 12:59:27,41,59734.2,59819.45,Master_Bedroom_Activity
2009-11-26 13:04:27,2009-11-26 13:05:20,41,59824.45,59825.33,Guest_Bathroom
2009-11-26 13:08:42,2009-11-26 20:53:08,41,59828.7,60293.13,Leave_Home
2009-11-26 20:54:37,2009-11-26 20:56:47,41,60294.62,60296.78,Kitchen_Activity
2009-11-26 21:01:07,2009-11-26 21:02:51,41,60301.12,60302.85,Read
2009-11-26 21:44:01,2009-11-26 22:34:37,41,60344.02,60394.62,Read
2009-11-26 22:35:38,2009-11-26 22:36:33,41,60395.63,60396.55,Kitchen_Activity
2009-11-26 22:38:00,2009-11-26 22:57:52,41,60398.0,60417.87,Master_Bedroom_Activity
2009-11-26 22:41:18,2009-11-26 22:57:13,41,60401.3,60417.22,Master_Bathroom
2009-11-26 22:57:53,2009-11-27 07:32:08,41,60417.88,60932.13,Sleep
2009-11-26 23:11:35,2009-11-26 23:14:20,41,60431.58,60434.33,Bed_to_Toilet
2009-11-27 07:37:16,2009-11-27 07:38:16,42,60937.27,60938.27,Kitchen_Activity
2009-11-27 07:38:50,2009-11-27 10:34:39,42,60938.83,61114.65,Sleep
2009-11-27 10:35:21,2009-11-27 10:57:33,42,61115.35,61137.55,Kitchen_Activity
2009-11-27 10:44:57,2009-11-27 10:45:37,42,61124.95,61125.62,Leave_Home
2009-11-27 10:47:54,2009-11-27 10:50:23,42,61127.9,61130.38,Master_Bathroom
2009-11-27 10:58:06,2009-11-27 11:19:26,42,61138.1,61159.43,Read
2009-11-27 11:19:41,2009-11-27 11:25:39,42,61159.68,61165.65,Guest_Bathroom
2009-11-27 11:26:19,2009-11-27 11:49:21,42,61166.32,61189.35,Read
2009-11-27 11:50:25,2009-11-27 12:07:04,42,61190.42,61207.07,Kitchen_Activity
2009-11-27 12:03:38,2009-11-27 12:04:44,42,61203.63,61204.73,Guest_Bathroom
2009-11-27 12:07:17,2009-11-27 13:02:57,42,61207.28,61262.95,Master_Bedroom_Activity
2009-11-27 12:08:31,2009-11-27 12:17:25,42,61208.52,61217.42,Master_Bathroom
2009-11-27 13:06:24,2009-11-27 13:32:46,42,61266.4,61292.77,Leave_Home
2009-11-27 13:35:23,2009-11-27 14:02:47,42,61295.38,61322.78,Watch_TV
2009-11-27 14:03:35,2009-11-27 14:08:45,42,61323.58,61328.75,Kitchen_Activity
2009-11-27 14:09:01,2009-11-27 14:33:52,42,61329.02,61353.87,Watch_TV
2009-11-27 14:34:38,2009-11-27 14:37:26,42,61354.63,61357.43,Leave_Home
2009-11-27 14:39:28,2009-11-27 14:41:28,42,61359.47,61361.47,Master_Bathroom
2009-11-27 14:43:19,2009-11-27 14:55:25,42,61363.32,61375.42,Read
2009-11-27 14:55:32,2009-11-27 14:55:48,42,61375.53,61375.8,Leave_Home
2009-11-27 14:55:56,2009-11-27 14:57:57,42,61375.93,61377.95,Kitchen_Activity
2009-11-27 14:59:42,2009-11-27 14:59:58,42,61379.7,61379.97,Leave_Home
2009-11-27 15:58:44,2009-11-27 16:00:13,42,61438.73,61440.22,Guest_Bathroom
2009-11-27 16:00:21,2009-11-27 16:02:40,42,61440.35,61442.67,Kitchen_Activity
